日付S,場所,Ｒ,レース名,馬番,馬名,着順,確定着順,単勝配当,複勝配当,前走場所,前芝・ダ,前距離,前走頭数,前走出走頭数,前3角,前4角,前走競馬場,前走芝ダ,前走距離数値,前走頭数_final,前3角_final,前4角_final,前3角相対位置,前3角位置カテゴリ,前4角相対位置,前4角位置カテゴリ,win_flag,place_flag,単勝払戻,複勝払戻
2024.6.22,京都,8,１勝ｸﾗｽ,12,ロードリレーション,13,13,(136.9),,福島,ダ,1150.0,16.0,16.0,2.0,2.0,福島,ダ,1150.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2024.6.22,京都,8,１勝ｸﾗｽ,13,パトジュニア,14,14,(57.0),,京都,ダ,1400.0,16.0,16.0,3.0,3.0,京都,ダ,1400.0,16.0,3.0,3.0,0.1875,2-3番手,0.1875,2-3番手,0,0,0.0,0.0
2024.6.22,京都,8,１勝ｸﾗｽ,5,ビップジーニー,15,15,(36.0),,阪神,芝,1200.0,10.0,10.0,9.0,9.0,阪神,芝,1200.0,10.0,9.0,9.0,0.9,11番手以下,0.9,11番手以下,0,0,0.0,0.0
2024.6.22,京都,8,１勝ｸﾗｽ,15,プエルトボニータ,16,16,(272.0),,名古,ダ,1500.0,11.0,11.0,1.0,1.0,名古,ダ,1500.0,11.0,1.0,1.0,0.09090909090909091,1番手,0.09090909090909091,1番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,8,タイトニット,１,1,5840,620.0,京都,ダ,1800.0,16.0,16.0,11.0,10.0,京都,ダ,1800.0,16.0,11.0,10.0,0.6875,7-10番手,0.625,7-10番手,1,1,5840.0,620.0
2024.6.22,京都,7,１勝ｸﾗｽ,5,リューデスハイム,２,2,(2.3),120.0,京都,ダ,1800.0,10.0,10.0,4.0,5.0,京都,ダ,1800.0,10.0,4.0,5.0,0.4,4-6番手,0.5,7-10番手,0,1,0.0,120.0
2024.6.22,京都,7,１勝ｸﾗｽ,7,ポルポラジール,３,3,(3.3),150.0,京都,ダ,1800.0,11.0,11.0,1.0,2.0,京都,ダ,1800.0,11.0,1.0,2.0,0.09090909090909091,1番手,0.18181818181818182,2-3番手,0,1,0.0,150.0
2024.6.22,京都,7,１勝ｸﾗｽ,9,レッドリベルタ,４,4,(32.0),,阪神,ダ,1800.0,15.0,15.0,6.0,7.0,阪神,ダ,1800.0,15.0,6.0,7.0,0.4,4-6番手,0.4666666666666667,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,11,ペロ,５,5,(87.5),,京都,ダ,1900.0,16.0,16.0,9.0,9.0,京都,ダ,1900.0,16.0,9.0,9.0,0.5625,7-10番手,0.5625,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,2,セブンスストリート,６,6,(17.2),,京都,ダ,1800.0,11.0,11.0,9.0,10.0,京都,ダ,1800.0,11.0,9.0,10.0,0.8181818181818182,7-10番手,0.9090909090909091,11番手以下,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,13,エアサンサーラ,７,7,(5.6),,阪神,ダ,1800.0,14.0,14.0,6.0,7.0,阪神,ダ,1800.0,14.0,6.0,7.0,0.42857142857142855,4-6番手,0.5,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,1,クロダブシ,８,8,(100.8),,京都,ダ,1900.0,11.0,11.0,7.0,6.0,京都,ダ,1900.0,11.0,7.0,6.0,0.6363636363636364,7-10番手,0.5454545454545454,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,16,ハットリ,９,9,(206.7),,京都,芝,1800.0,13.0,13.0,12.0,12.0,京都,芝,1800.0,13.0,12.0,12.0,0.9230769230769231,11番手以下,0.9230769230769231,11番手以下,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,6,キングオブフジ,10,10,(69.7),,京都,ダ,1800.0,16.0,16.0,12.0,14.0,京都,ダ,1800.0,16.0,12.0,14.0,0.75,7-10番手,0.875,11番手以下,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,15,サンライズスコール,11,11,(135.8),,阪神,ダ,1400.0,14.0,14.0,9.0,11.0,阪神,ダ,1400.0,14.0,9.0,11.0,0.6428571428571429,7-10番手,0.7857142857142857,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,3,ダズリングダンス,12,12,(12.2),,園田,ダ,1400.0,12.0,12.0,1.0,1.0,園田,ダ,1400.0,12.0,1.0,1.0,0.08333333333333333,1番手,0.08333333333333333,1番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,10,ウインアラジン,13,13,(249.5),,京都,ダ,1900.0,16.0,16.0,10.0,10.0,京都,ダ,1900.0,16.0,10.0,10.0,0.625,7-10番手,0.625,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,14,ヒロピアーナ,14,14,(423.6),,京都,ダ,1900.0,16.0,16.0,10.0,10.0,京都,ダ,1900.0,16.0,10.0,10.0,0.625,7-10番手,0.625,7-10番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,4,ウォーターハウス,15,15,(28.1),,京都,ダ,1900.0,10.0,10.0,2.0,2.0,京都,ダ,1900.0,10.0,2.0,2.0,0.2,2-3番手,0.2,2-3番手,0,0,0.0,0.0
2024.6.22,京都,7,１勝ｸﾗｽ,12,ケイアイアルタイル,16,16,(14.6),,小倉,ダ,1700.0,15.0,15.0,2.0,2.0,小倉,ダ,1700.0,15.0,2.0,2.0,0.13333333333333333,2-3番手,0.13333333333333333,2-3番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,14,ポエットリー,１,1,280,160.0,京都,芝,1400.0,11.0,11.0,4.0,3.0,京都,芝,1400.0,11.0,4.0,3.0,0.36363636363636365,4-6番手,0.2727272727272727,4-6番手,1,1,280.0,160.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,3,ラリベラ,２,2,(60.7),1000.0,京都,芝,1600.0,9.0,9.0,1.0,1.0,京都,芝,1600.0,9.0,1.0,1.0,0.1111111111111111,1番手,0.1111111111111111,1番手,0,1,0.0,1000.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,12,スミレファースト,３,3,(6.4),210.0,中山,芝,1200.0,13.0,13.0,1.0,1.0,中山,芝,1200.0,13.0,1.0,1.0,0.07692307692307693,1番手,0.07692307692307693,1番手,0,1,0.0,210.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,9,ビッグパレード,４,4,(142.4),,函館,ダ,1700.0,14.0,14.0,14.0,12.0,函館,ダ,1700.0,14.0,14.0,12.0,1.0,11番手以下,0.8571428571428571,11番手以下,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,8,タガノミア,５,5,(4.6),,京都,芝,1200.0,14.0,14.0,12.0,12.0,京都,芝,1200.0,14.0,12.0,12.0,0.8571428571428571,11番手以下,0.8571428571428571,11番手以下,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,10,ディージェーサン,６,6,(27.7),,新潟,芝,1200.0,13.0,13.0,7.0,6.0,新潟,芝,1200.0,13.0,7.0,6.0,0.5384615384615384,7-10番手,0.46153846153846156,7-10番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,2,セイウンティーダ,７,7,(14.0),,新潟,芝,1200.0,16.0,16.0,8.0,9.0,新潟,芝,1200.0,16.0,8.0,9.0,0.5,7-10番手,0.5625,7-10番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,11,ソングフォーユー,８,8,(178.1),,新潟,芝,1000.0,16.0,16.0,,9.0,新潟,芝,1000.0,16.0,,9.0,,,0.5625,7-10番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,4,レターマイハート,９,9,(44.2),,小倉,ダ,1000.0,14.0,14.0,8.0,8.0,小倉,ダ,1000.0,14.0,8.0,8.0,0.5714285714285714,7-10番手,0.5714285714285714,7-10番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,5,ハートホイップ,10,10,(16.2),,福島,芝,1200.0,14.0,14.0,3.0,3.0,福島,芝,1200.0,14.0,3.0,3.0,0.21428571428571427,2-3番手,0.21428571428571427,2-3番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,1,シャインヴィーナス,11,11,(13.3),,中山,芝,1200.0,11.0,11.0,3.0,3.0,中山,芝,1200.0,11.0,3.0,3.0,0.2727272727272727,4-6番手,0.2727272727272727,4-6番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,7,コートリーバウ,12,12,(38.1),,阪神,ダ,1400.0,11.0,11.0,10.0,11.0,阪神,ダ,1400.0,11.0,10.0,11.0,0.9090909090909091,11番手以下,1.0,11番手以下,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,6,サンディブロンド,13,13,(7.7),,中山,ダ,1200.0,16.0,16.0,2.0,2.0,中山,ダ,1200.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2024.6.16,函館,12,１勝ｸﾗｽ・牝,13,ウィルダネス,14,14,(12.4),,小倉,芝,1200.0,14.0,14.0,1.0,1.0,小倉,芝,1200.0,14.0,1.0,1.0,0.07142857142857142,1番手,0.07142857142857142,1番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,6,マメコ,１,1,2160,620.0,中山,芝,1200.0,16.0,16.0,4.0,4.0,中山,芝,1200.0,16.0,4.0,4.0,0.25,2-3番手,0.25,2-3番手,1,1,2160.0,620.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,3,エイシンエイト,２,2,(10.1),340.0,中山,芝,1200.0,15.0,15.0,8.0,7.0,中山,芝,1200.0,15.0,8.0,7.0,0.5333333333333333,7-10番手,0.4666666666666667,7-10番手,0,1,0.0,340.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,5,ドーバーホーク,３,3,(6.9),300.0,中山,芝,1200.0,15.0,15.0,4.0,4.0,中山,芝,1200.0,15.0,4.0,4.0,0.26666666666666666,4-6番手,0.26666666666666666,4-6番手,0,1,0.0,300.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,4,アドヴァイス,４,4,(23.6),,福島,ダ,1150.0,16.0,16.0,2.0,4.0,福島,ダ,1150.0,16.0,2.0,4.0,0.125,2-3番手,0.25,2-3番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,13,オードゥメール,５,5,(10.7),,中山,芝,1200.0,15.0,15.0,2.0,2.0,中山,芝,1200.0,15.0,2.0,2.0,0.13333333333333333,2-3番手,0.13333333333333333,2-3番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,1,サトノグレイト,６,6,(14.2),,新潟,芝,1200.0,16.0,16.0,2.0,2.0,新潟,芝,1200.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,9,スカイロケット,７,7,(11.5),,阪神,芝,1400.0,17.0,17.0,5.0,5.0,阪神,芝,1400.0,17.0,5.0,5.0,0.29411764705882354,4-6番手,0.29411764705882354,4-6番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,10,ドナベティ,８,8,(4.3),,阪神,芝,1400.0,15.0,14.0,13.0,12.0,阪神,芝,1400.0,14.0,13.0,12.0,0.9285714285714286,11番手以下,0.8571428571428571,11番手以下,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,2,サニーオーシャン,９,9,(131.6),,阪神,芝,1200.0,16.0,15.0,14.0,14.0,阪神,芝,1200.0,15.0,14.0,14.0,0.9333333333333333,11番手以下,0.9333333333333333,11番手以下,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,8,ブッシュガーデン,10,10,(20.8),,中山,芝,1200.0,15.0,15.0,7.0,7.0,中山,芝,1200.0,15.0,7.0,7.0,0.4666666666666667,7-10番手,0.4666666666666667,7-10番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,14,ジャスティンエース,11,11,(46.5),,阪神,芝,1400.0,17.0,17.0,3.0,5.0,阪神,芝,1400.0,17.0,3.0,5.0,0.17647058823529413,2-3番手,0.29411764705882354,4-6番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,12,タツリュウオー,12,12,(42.2),,小倉,芝,1200.0,17.0,17.0,7.0,8.0,小倉,芝,1200.0,17.0,7.0,8.0,0.4117647058823529,4-6番手,0.47058823529411764,7-10番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,16,プライムライン,13,13,(40.0),,阪神,ダ,1400.0,16.0,16.0,11.0,15.0,阪神,ダ,1400.0,16.0,11.0,15.0,0.6875,7-10番手,0.9375,11番手以下,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,7,エコロレジーナ,14,14,(18.7),,新潟,芝,1000.0,16.0,16.0,,6.0,新潟,芝,1000.0,16.0,,6.0,,,0.375,4-6番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,11,ラキエータ,15,15,(3.9),,阪神,芝,1200.0,16.0,15.0,8.0,5.0,阪神,芝,1200.0,15.0,8.0,5.0,0.5333333333333333,7-10番手,0.3333333333333333,4-6番手,0,0,0.0,0.0
2024.6.16,函館,11,ＵＨＢＨ･3勝,15,トーセンアラン,16,16,(134.8),,東京,ダ,1400.0,15.0,15.0,1.0,1.0,東京,ダ,1400.0,15.0,1.0,1.0,0.06666666666666667,1番手,0.06666666666666667,1番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,1,ヒドゥンキング,１,1,2540,570.0,函館,ダ,1700.0,14.0,14.0,11.0,12.0,函館,ダ,1700.0,14.0,11.0,12.0,0.7857142857142857,7-10番手,0.8571428571428571,11番手以下,1,1,2540.0,570.0
2024.6.16,函館,10,檜山特別･2勝,5,アレクサ,２,2,(22.8),420.0,函館,ダ,1700.0,14.0,14.0,13.0,12.0,函館,ダ,1700.0,14.0,13.0,12.0,0.9285714285714286,11番手以下,0.8571428571428571,11番手以下,0,1,0.0,420.0
2024.6.16,函館,10,檜山特別･2勝,9,スズカマジェスタ,３,3,(14.0),340.0,函館,ダ,1700.0,14.0,14.0,9.0,5.0,函館,ダ,1700.0,14.0,9.0,5.0,0.6428571428571429,7-10番手,0.35714285714285715,4-6番手,0,1,0.0,340.0
2024.6.16,函館,10,檜山特別･2勝,2,メリタテス,４,4,(6.1),,函館,ダ,1700.0,12.0,12.0,1.0,1.0,函館,ダ,1700.0,12.0,1.0,1.0,0.08333333333333333,1番手,0.08333333333333333,1番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,8,ラファドゥラ,５,5,(3.1),,函館,芝,1800.0,16.0,16.0,2.0,2.0,函館,芝,1800.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,4,モンドプリューム,６,6,(7.5),,中山,ダ,1800.0,14.0,14.0,3.0,3.0,中山,ダ,1800.0,14.0,3.0,3.0,0.21428571428571427,2-3番手,0.21428571428571427,2-3番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,11,コパノアントニオ,７,7,(4.3),,函館,ダ,1700.0,14.0,14.0,3.0,3.0,函館,ダ,1700.0,14.0,3.0,3.0,0.21428571428571427,2-3番手,0.21428571428571427,2-3番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,3,タケルペガサス,８,8,(5.7),,東京,ダ,1600.0,13.0,13.0,1.0,1.0,東京,ダ,1600.0,13.0,1.0,1.0,0.07692307692307693,1番手,0.07692307692307693,1番手,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,6,タシロ,９,9,(42.8),,函館,ダ,1700.0,14.0,14.0,14.0,12.0,函館,ダ,1700.0,14.0,14.0,12.0,1.0,11番手以下,0.8571428571428571,11番手以下,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,10,グッドグロウス,10,10,(27.1),,京都,芝,1200.0,12.0,12.0,9.0,12.0,京都,芝,1200.0,12.0,9.0,12.0,0.75,7-10番手,1.0,11番手以下,0,0,0.0,0.0
2024.6.16,函館,10,檜山特別･2勝,7,メジャークオリティ,11,11,(44.9),,函館,ダ,1700.0,14.0,14.0,3.0,2.0,函館,ダ,1700.0,14.0,3.0,2.0,0.21428571428571427,2-3番手,0.14285714285714285,2-3番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,9,ジャスティンアース,１,1,200,120.0,阪神,芝,1600.0,11.0,11.0,3.0,3.0,阪神,芝,1600.0,11.0,3.0,3.0,0.2727272727272727,4-6番手,0.2727272727272727,4-6番手,1,1,200.0,120.0
2024.6.16,函館,9,八雲特別･1勝,3,ブルーアイドガール,２,2,(6.8),190.0,阪神,芝,1600.0,16.0,16.0,11.0,11.0,阪神,芝,1600.0,16.0,11.0,11.0,0.6875,7-10番手,0.6875,7-10番手,0,1,0.0,190.0
2024.6.16,函館,9,八雲特別･1勝,10,ボーモンド,２,2,(6.7),190.0,中山,芝,1600.0,10.0,10.0,3.0,3.0,中山,芝,1600.0,10.0,3.0,3.0,0.3,4-6番手,0.3,4-6番手,0,1,0.0,190.0
2024.6.16,函館,9,八雲特別･1勝,1,トゥルーサクセサー,４,4,(4.4),,京都,芝,1800.0,9.0,9.0,6.0,5.0,京都,芝,1800.0,9.0,6.0,5.0,0.6666666666666666,7-10番手,0.5555555555555556,7-10番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,2,ユメハハテシナク,５,5,(23.3),,京都,芝,1800.0,13.0,13.0,4.0,3.0,京都,芝,1800.0,13.0,4.0,3.0,0.3076923076923077,4-6番手,0.23076923076923078,2-3番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,7,ガジュノリ,５,5,(16.7),,中山,芝,1600.0,11.0,11.0,3.0,5.0,中山,芝,1600.0,11.0,3.0,5.0,0.2727272727272727,4-6番手,0.45454545454545453,7-10番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,6,ノレッジビューティ,７,7,(12.9),,中京,芝,1600.0,14.0,14.0,10.0,11.0,中京,芝,1600.0,14.0,10.0,11.0,0.7142857142857143,7-10番手,0.7857142857142857,7-10番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,8,セレスト,８,8,(64.4),,阪神,芝,1600.0,16.0,16.0,14.0,15.0,阪神,芝,1600.0,16.0,14.0,15.0,0.875,11番手以下,0.9375,11番手以下,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,4,シエロエスティーボ,９,9,(39.5),,福島,芝,1800.0,15.0,15.0,5.0,5.0,福島,芝,1800.0,15.0,5.0,5.0,0.3333333333333333,4-6番手,0.3333333333333333,4-6番手,0,0,0.0,0.0
2024.6.16,函館,9,八雲特別･1勝,5,ポワンキュルミナン,10,10,(66.7),,阪神,芝,1600.0,17.0,17.0,16.0,15.0,阪神,芝,1600.0,17.0,16.0,15.0,0.9411764705882353,11番手以下,0.8823529411764706,11番手以下,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,13,スイミーユニバンス,１,1,2190,460.0,京都,芝,1400.0,18.0,18.0,4.0,6.0,京都,芝,1400.0,18.0,4.0,6.0,0.2222222222222222,2-3番手,0.3333333333333333,4-6番手,1,1,2190.0,460.0
2024.6.16,函館,8,１勝ｸﾗｽ,7,ジョーメッドヴィン,２,2,(4.4),160.0,函館,芝,1200.0,13.0,13.0,4.0,3.0,函館,芝,1200.0,13.0,4.0,3.0,0.3076923076923077,4-6番手,0.23076923076923078,2-3番手,0,1,0.0,160.0
2024.6.16,函館,8,１勝ｸﾗｽ,8,ホークレア,３,3,(2.6),150.0,中山,ダ,1200.0,16.0,16.0,2.0,2.0,中山,ダ,1200.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,1,0.0,150.0
2024.6.16,函館,8,１勝ｸﾗｽ,9,ゴーインマイウェイ,４,4,(4.4),,東京,芝,1400.0,15.0,15.0,5.0,7.0,東京,芝,1400.0,15.0,5.0,7.0,0.3333333333333333,4-6番手,0.4666666666666667,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,12,カフェクロニクル,５,5,(26.7),,函館,芝,1200.0,13.0,13.0,9.0,5.0,函館,芝,1200.0,13.0,9.0,5.0,0.6923076923076923,7-10番手,0.38461538461538464,4-6番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,1,ワンリオン,６,6,(26.0),,函館,芝,1200.0,13.0,13.0,12.0,12.0,函館,芝,1200.0,13.0,12.0,12.0,0.9230769230769231,11番手以下,0.9230769230769231,11番手以下,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,3,フリントロック,７,7,(65.3),,函館,ダ,1000.0,11.0,11.0,8.0,8.0,函館,ダ,1000.0,11.0,8.0,8.0,0.7272727272727273,7-10番手,0.7272727272727273,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,6,アコルダール,８,8,(62.7),,中京,芝,1200.0,16.0,16.0,12.0,12.0,中京,芝,1200.0,16.0,12.0,12.0,0.75,7-10番手,0.75,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,4,イコノスタシス,９,9,(7.5),,中京,芝,1400.0,18.0,18.0,3.0,3.0,中京,芝,1400.0,18.0,3.0,3.0,0.16666666666666666,2-3番手,0.16666666666666666,2-3番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,11,ハピアーザンエバー,10,10,(40.7),,福島,芝,1200.0,16.0,16.0,12.0,10.0,福島,芝,1200.0,16.0,12.0,10.0,0.75,7-10番手,0.625,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,2,ノボリショウリュウ,11,11,(53.6),,京都,芝,1400.0,11.0,11.0,9.0,10.0,京都,芝,1400.0,11.0,9.0,10.0,0.8181818181818182,7-10番手,0.9090909090909091,11番手以下,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,10,アフトクラーティラ,12,12,(19.4),,中山,ダ,1800.0,16.0,16.0,7.0,8.0,中山,ダ,1800.0,16.0,7.0,8.0,0.4375,4-6番手,0.5,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,5,メージャーテソーロ,13,13,(97.1),,函館,芝,1200.0,13.0,13.0,4.0,8.0,函館,芝,1200.0,13.0,4.0,8.0,0.3076923076923077,4-6番手,0.6153846153846154,7-10番手,0,0,0.0,0.0
2024.6.16,函館,8,１勝ｸﾗｽ,14,テーオーヴァイナー,14,14,(33.9),,京都,ダ,1400.0,16.0,14.0,5.0,8.0,京都,ダ,1400.0,14.0,5.0,8.0,0.35714285714285715,4-6番手,0.5714285714285714,7-10番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,12,ミッキーマカロン,１,1,2920,610.0,福島,ダ,1700.0,12.0,12.0,9.0,9.0,福島,ダ,1700.0,12.0,9.0,9.0,0.75,7-10番手,0.75,7-10番手,1,1,2920.0,610.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,11,ウェイトゥゴー,２,2,(17.8),480.0,京都,ダ,1800.0,16.0,16.0,4.0,2.0,京都,ダ,1800.0,16.0,4.0,2.0,0.25,2-3番手,0.125,2-3番手,0,1,0.0,480.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,5,ランスノーブル,３,3,(3.2),150.0,中山,ダ,1800.0,15.0,15.0,5.0,4.0,中山,ダ,1800.0,15.0,5.0,4.0,0.3333333333333333,4-6番手,0.26666666666666666,4-6番手,0,1,0.0,150.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,1,アイスリンディ,４,4,(72.5),,京都,ダ,1400.0,12.0,12.0,5.0,5.0,京都,ダ,1400.0,12.0,5.0,5.0,0.4166666666666667,4-6番手,0.4166666666666667,4-6番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,14,チャプリ,５,5,(13.0),,中京,ダ,1800.0,10.0,10.0,7.0,7.0,中京,ダ,1800.0,10.0,7.0,7.0,0.7,7-10番手,0.7,7-10番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,8,モデルハント,６,6,(4.0),,中山,ダ,1800.0,16.0,16.0,2.0,1.0,中山,ダ,1800.0,16.0,2.0,1.0,0.125,2-3番手,0.0625,1番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,3,レーヴドレフォン,７,7,(11.8),,小倉,ダ,1700.0,12.0,12.0,6.0,4.0,小倉,ダ,1700.0,12.0,6.0,4.0,0.5,7-10番手,0.3333333333333333,4-6番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,13,イモータルフェイム,８,8,(5.7),,福島,ダ,1700.0,15.0,15.0,3.0,4.0,福島,ダ,1700.0,15.0,3.0,4.0,0.2,2-3番手,0.26666666666666666,4-6番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,4,ビップレーヌ,９,9,(6.9),,東京,芝,1800.0,13.0,13.0,12.0,12.0,東京,芝,1800.0,13.0,12.0,12.0,0.9230769230769231,11番手以下,0.9230769230769231,11番手以下,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,7,タマモネモフィラ,10,10,(47.5),,阪神,ダ,1800.0,11.0,11.0,5.0,6.0,阪神,ダ,1800.0,11.0,5.0,6.0,0.45454545454545453,7-10番手,0.5454545454545454,7-10番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,6,サンマルリアン,11,11,(134.2),,新潟,ダ,1800.0,10.0,10.0,7.0,7.0,新潟,ダ,1800.0,10.0,7.0,7.0,0.7,7-10番手,0.7,7-10番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,9,リキサンハート,12,12,(64.5),,中山,ダ,1800.0,16.0,16.0,13.0,13.0,中山,ダ,1800.0,16.0,13.0,13.0,0.8125,7-10番手,0.8125,7-10番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,2,セラドナイト,13,13,(53.1),,阪神,ダ,1200.0,16.0,16.0,3.0,4.0,阪神,ダ,1200.0,16.0,3.0,4.0,0.1875,2-3番手,0.25,2-3番手,0,0,0.0,0.0
2024.6.16,函館,7,１勝ｸﾗｽ・牝,10,イーストウィッチ,14,14,(18.0),,中山,芝,1800.0,8.0,8.0,1.0,1.0,中山,芝,1800.0,8.0,1.0,1.0,0.125,1番手,0.125,1番手,0,0,0.0,0.0
2024.6.16,東京,12,１勝ｸﾗｽ,8,セントメモリーズ,１,1,250,140.0,京都,芝,1400.0,18.0,18.0,10.0,9.0,京都,芝,1400.0,18.0,10.0,9.0,0.5555555555555556,7-10番手,0.5,7-10番手,1,1,250.0,140.0
2024.6.16,東京,12,１勝ｸﾗｽ,5,エフォートレス,２,2,(5.7),170.0,東京,芝,1400.0,18.0,18.0,12.0,12.0,東京,芝,1400.0,18.0,12.0,12.0,0.6666666666666666,7-10番手,0.6666666666666666,7-10番手,0,1,0.0,170.0
