場所,芝ダ,距離,母父馬,母数,勝利数,複勝数,単勝率,複勝率,補正複勝率
京都,芝,1400,ノヴェリスト,1,0,0,0.0,0.0,0.25
京都,芝,1400,ハーツクライ,13,4,7,0.3077,0.5385,0.5
京都,芝,1400,ハービンジャー,4,0,0,0.0,0.0,0.142857
京都,芝,1400,バゴ,1,0,0,0.0,0.0,0.25
京都,芝,1400,バトルプラン,1,0,0,0.0,0.0,0.25
京都,芝,1400,バブルガムフェロー,1,0,0,0.0,0.0,0.25
京都,芝,1400,パイロ,2,0,0,0.0,0.0,0.2
京都,芝,1400,パラダイスクリーク,2,0,0,0.0,0.0,0.2
京都,芝,1400,ファルブラヴ,7,1,2,0.1429,0.2857,0.3
京都,芝,1400,フジキセキ,15,1,2,0.0667,0.1333,0.166667
京都,芝,1400,フレンチデピュティ,6,0,2,0.0,0.3333,0.333333
京都,芝,1400,ブライアンズタイム,5,0,0,0.0,0.0,0.125
京都,芝,1400,ブラックタイド,1,0,0,0.0,0.0,0.25
京都,芝,1400,プリサイスエンド,3,0,1,0.0,0.3333,0.333333
京都,芝,1400,ヘクタープロテクター,2,1,1,0.5,0.5,0.4
京都,芝,1400,ホワイトマズル,2,0,0,0.0,0.0,0.2
京都,芝,1400,マイネルラヴ,2,0,0,0.0,0.0,0.2
京都,芝,1400,マヤノトップガン,2,0,1,0.0,0.5,0.4
京都,芝,1400,マンハッタンカフェ,8,1,1,0.125,0.125,0.181818
京都,芝,1400,マーベラスサンデー,3,0,0,0.0,0.0,0.166667
京都,芝,1400,メイショウサムソン,2,0,1,0.0,0.5,0.4
京都,芝,1400,ヨハネスブルグ,1,0,0,0.0,0.0,0.25
京都,芝,1400,リンカーン,2,0,0,0.0,0.0,0.2
京都,芝,1400,リンドシェーバー,6,0,1,0.0,0.1667,0.222222
京都,芝,1400,ロックオブジブラルタル,3,0,1,0.0,0.3333,0.333333
京都,芝,1400,ロージズインメイ,1,0,1,0.0,1.0,0.5
京都,芝,1400,ロードカナロア,1,0,0,0.0,0.0,0.25
京都,芝,1400,ローレルゲレイロ,1,1,1,1.0,1.0,0.5
京都,芝,1400,ワークフォース,3,0,2,0.0,0.6667,0.5
京都,芝,1400,ヴィクトワールピサ,3,0,0,0.0,0.0,0.166667
京都,芝,1600,Acatenango,1,0,0,0.0,0.0,0.25
京都,芝,1600,Acclamation,1,0,0,0.0,0.0,0.25
京都,芝,1600,Authorized,1,0,0,0.0,0.0,0.25
京都,芝,1600,Beat Hollow,2,0,0,0.0,0.0,0.2
京都,芝,1600,Bernardini,1,0,0,0.0,0.0,0.25
京都,芝,1600,Bluegrass Cat,1,0,0,0.0,0.0,0.25
京都,芝,1600,Cactus Ridge,1,0,0,0.0,0.0,0.25
京都,芝,1600,Canadian Frontier,1,0,0,0.0,0.0,0.25
京都,芝,1600,Canford Cliffs,1,0,0,0.0,0.0,0.25
京都,芝,1600,Cape Cross,1,0,0,0.0,0.0,0.25
京都,芝,1600,City Zip,6,0,1,0.0,0.1667,0.222222
京都,芝,1600,Congrats,2,0,1,0.0,0.5,0.4
京都,芝,1600,Cozzene,2,0,0,0.0,0.0,0.2
京都,芝,1600,Cryptoclearance,1,0,0,0.0,0.0,0.25
京都,芝,1600,Curlin,1,0,0,0.0,0.0,0.25
京都,芝,1600,Danehill,1,0,1,0.0,1.0,0.5
京都,芝,1600,Danehill Dancer,1,0,0,0.0,0.0,0.25
京都,芝,1600,Dansili,1,0,0,0.0,0.0,0.25
京都,芝,1600,Diktat,1,1,1,1.0,1.0,0.5
京都,芝,1600,Dubai Destination,1,0,0,0.0,0.0,0.25
京都,芝,1600,Dylan Thomas,1,0,0,0.0,0.0,0.25
京都,芝,1600,El Corredor,1,0,1,0.0,1.0,0.5
京都,芝,1600,Elusive Quality,2,0,0,0.0,0.0,0.2
京都,芝,1600,Exceed And Excel,2,1,1,0.5,0.5,0.4
京都,芝,1600,Frankel,1,0,0,0.0,0.0,0.25
京都,芝,1600,French Deputy,1,0,0,0.0,0.0,0.25
京都,芝,1600,Fusaichi Pegasus,1,0,0,0.0,0.0,0.25
京都,芝,1600,Galileo,2,1,1,0.5,0.5,0.4
京都,芝,1600,Generous,3,0,0,0.0,0.0,0.166667
京都,芝,1600,Harlan's Holiday,2,0,1,0.0,0.5,0.4
京都,芝,1600,Henrythenavigator,2,0,0,0.0,0.0,0.2
京都,芝,1600,High Chaparral,1,0,0,0.0,0.0,0.25
京都,芝,1600,Kingmambo,2,1,1,0.5,0.5,0.4
京都,芝,1600,Lizard Island,1,0,0,0.0,0.0,0.25
京都,芝,1600,Lomitas,2,0,0,0.0,0.0,0.2
京都,芝,1600,Lope de Vega,2,0,1,0.0,0.5,0.4
京都,芝,1600,Manhattan Rain,1,0,0,0.0,0.0,0.25
京都,芝,1600,Marju,1,0,0,0.0,0.0,0.25
京都,芝,1600,Medaglia d'Oro,2,0,0,0.0,0.0,0.2
京都,芝,1600,Monsun,6,1,1,0.1667,0.1667,0.222222
京都,芝,1600,Montbrook,1,1,1,1.0,1.0,0.5
京都,芝,1600,More Than Ready,1,0,0,0.0,0.0,0.25
京都,芝,1600,Mr. Greeley,2,0,1,0.0,0.5,0.4
京都,芝,1600,Mutakddim,1,0,0,0.0,0.0,0.25
京都,芝,1600,Numerous,1,0,0,0.0,0.0,0.25
京都,芝,1600,Oasis Dream,4,1,3,0.25,0.75,0.571429
京都,芝,1600,Oratorio,4,0,1,0.0,0.25,0.285714
京都,芝,1600,Orpen,1,0,0,0.0,0.0,0.25
京都,芝,1600,Pivotal,2,0,0,0.0,0.0,0.2
京都,芝,1600,Pulpit,1,0,1,0.0,1.0,0.5
京都,芝,1600,Pure Prize,1,0,0,0.0,0.0,0.25
京都,芝,1600,Rail Link,1,0,1,0.0,1.0,0.5
京都,芝,1600,Rock of Gibraltar,4,0,2,0.0,0.5,0.428571
京都,芝,1600,Scat Daddy,1,0,0,0.0,0.0,0.25
京都,芝,1600,Sea of Secrets,1,0,0,0.0,0.0,0.25
京都,芝,1600,Shamardal,2,0,0,0.0,0.0,0.2
京都,芝,1600,Shirocco,1,0,0,0.0,0.0,0.25
京都,芝,1600,Singspiel,1,0,0,0.0,0.0,0.25
京都,芝,1600,Smart Strike,1,0,1,0.0,1.0,0.5
京都,芝,1600,Smarty Jones,1,0,0,0.0,0.0,0.25
京都,芝,1600,Solon,2,0,0,0.0,0.0,0.2
京都,芝,1600,Songandaprayer,2,0,0,0.0,0.0,0.2
京都,芝,1600,Star Dabbler,1,0,0,0.0,0.0,0.25
京都,芝,1600,Storm Cat,3,0,1,0.0,0.3333,0.333333
京都,芝,1600,Tale of the Cat,1,0,0,0.0,0.0,0.25
京都,芝,1600,Tanino Gimlet,1,0,0,0.0,0.0,0.25
京都,芝,1600,Tapit,3,0,1,0.0,0.3333,0.333333
京都,芝,1600,Tejano Run,1,0,0,0.0,0.0,0.25
京都,芝,1600,Tribal Rule,3,0,0,0.0,0.0,0.166667
京都,芝,1600,Unbridled's Song,1,0,0,0.0,0.0,0.25
京都,芝,1600,Vindication,3,1,1,0.3333,0.3333,0.333333
京都,芝,1600,War Front,1,0,0,0.0,0.0,0.25
京都,芝,1600,Whipper,1,0,0,0.0,0.0,0.25
京都,芝,1600,Woodman,1,0,0,0.0,0.0,0.25
京都,芝,1600,Yesbyjimminy,3,3,3,1.0,1.0,0.666667
京都,芝,1600,アグネスタキオン,7,0,0,0.0,0.0,0.1
京都,芝,1600,アグネスデジタル,1,0,0,0.0,0.0,0.25
京都,芝,1600,アドマイヤコジーン,5,0,1,0.0,0.2,0.25
京都,芝,1600,アドマイヤベガ,5,0,1,0.0,0.2,0.25
京都,芝,1600,アドマイヤムーン,3,1,1,0.3333,0.3333,0.333333
京都,芝,1600,アフリート,2,0,1,0.0,0.5,0.4
京都,芝,1600,ウォーエンブレム,7,0,1,0.0,0.1429,0.2
京都,芝,1600,エイシンデピュティ,1,0,0,0.0,0.0,0.25
京都,芝,1600,エイシンフラッシュ,2,0,0,0.0,0.0,0.2
京都,芝,1600,エンドスウィープ,2,0,2,0.0,1.0,0.6
京都,芝,1600,エンパイアメーカー,4,0,0,0.0,0.0,0.142857
京都,芝,1600,オペラハウス,5,0,0,0.0,0.0,0.125
京都,芝,1600,カーネギー,2,0,0,0.0,0.0,0.2
京都,芝,1600,キングカメハメハ,21,1,5,0.0476,0.2381,0.25
京都,芝,1600,キングヘイロー,3,1,1,0.3333,0.3333,0.333333
京都,芝,1600,キンシャサノキセキ,1,0,0,0.0,0.0,0.25
京都,芝,1600,クロフネ,9,2,3,0.2222,0.3333,0.333333
京都,芝,1600,グラスワンダー,3,0,0,0.0,0.0,0.166667
京都,芝,1600,コマンダーインチーフ,1,0,0,0.0,0.0,0.25
京都,芝,1600,コンデュイット,1,0,0,0.0,0.0,0.25
京都,芝,1600,ゴールドアリュール,2,0,0,0.0,0.0,0.2
京都,芝,1600,サクラバクシンオー,8,0,0,0.0,0.0,0.090909
京都,芝,1600,サンデーサイレンス,4,1,2,0.25,0.5,0.428571
京都,芝,1600,シックスセンス,1,0,0,0.0,0.0,0.25
京都,芝,1600,シャンハイ,3,0,0,0.0,0.0,0.166667
京都,芝,1600,シンボリクリスエス,4,1,1,0.25,0.25,0.285714
京都,芝,1600,ジャイアントレッカー,1,1,1,1.0,1.0,0.5
京都,芝,1600,ジャングルポケット,7,1,4,0.1429,0.5714,0.5
京都,芝,1600,スウェプトオーヴァーボード,4,1,1,0.25,0.25,0.285714
京都,芝,1600,スクリーンヒーロー,1,0,0,0.0,0.0,0.25
京都,芝,1600,スタチューオブリバティ,1,0,0,0.0,0.0,0.25
京都,芝,1600,ステイゴールド,3,0,0,0.0,0.0,0.166667
京都,芝,1600,スペシャルウィーク,9,0,2,0.0,0.2222,0.25
京都,芝,1600,ゼンノロブロイ,20,2,8,0.1,0.4,0.391304
京都,芝,1600,タイキシャトル,2,0,1,0.0,0.5,0.4
京都,芝,1600,タニノギムレット,2,0,0,0.0,0.0,0.2
京都,芝,1600,ダイワメジャー,9,0,0,0.0,0.0,0.083333
京都,芝,1600,ダンスインザダーク,6,0,0,0.0,0.0,0.111111
京都,芝,1600,チチカステナンゴ,2,0,1,0.0,0.5,0.4
京都,芝,1600,ティンバーカントリー,1,0,0,0.0,0.0,0.25
京都,芝,1600,ディープインパクト,45,6,12,0.1333,0.2667,0.270833
京都,芝,1600,ディープスカイ,2,0,2,0.0,1.0,0.6
