場所,芝ダ,距離,調教師,母数,勝利数,複勝数,単勝率,複勝率
京都,ダ,1900,中村直也,8,1,3,0.125,0.375
京都,ダ,1900,中竹和也,3,0,0,0.0,0.0
京都,ダ,1900,中舘英二,1,0,0,0.0,0.0
京都,ダ,1900,中野栄治,2,1,2,0.5,1.0
京都,ダ,1900,久保田貴,1,0,0,0.0,0.0
京都,ダ,1900,今野貞一,7,0,1,0.0,0.1429
京都,ダ,1900,伊藤圭三,2,0,1,0.0,0.5
京都,ダ,1900,佐藤吉勝,1,0,0,0.0,0.0
京都,ダ,1900,加用正,5,1,3,0.2,0.6
京都,ダ,1900,加藤士津,2,0,0,0.0,0.0
京都,ダ,1900,北出成人,2,0,1,0.0,0.5
京都,ダ,1900,千田輝彦,6,0,2,0.0,0.3333
京都,ダ,1900,友道康夫,1,0,0,0.0,0.0
京都,ダ,1900,吉岡辰弥,2,0,1,0.0,0.5
京都,ダ,1900,吉田直弘,3,1,1,0.3333,0.3333
京都,ダ,1900,四位洋文,5,1,2,0.2,0.4
京都,ダ,1900,坂口智康,1,0,0,0.0,0.0
京都,ダ,1900,堀内岳志,1,0,0,0.0,0.0
京都,ダ,1900,大久保龍,6,0,1,0.0,0.1667
京都,ダ,1900,大和田成,1,0,0,0.0,0.0
京都,ダ,1900,大根田裕,3,0,1,0.0,0.3333
京都,ダ,1900,大橋勇樹,9,0,2,0.0,0.2222
京都,ダ,1900,大竹正博,2,0,0,0.0,0.0
京都,ダ,1900,天間昭一,1,0,0,0.0,0.0
京都,ダ,1900,奥村豊,4,0,0,0.0,0.0
京都,ダ,1900,安田隆行,1,0,0,0.0,0.0
京都,ダ,1900,安達昭夫,2,0,1,0.0,0.5
京都,ダ,1900,宮徹,2,0,2,0.0,1.0
京都,ダ,1900,宮本博,2,0,0,0.0,0.0
京都,ダ,1900,寺島良,7,0,3,0.0,0.4286
京都,ダ,1900,小崎憲,1,0,0,0.0,0.0
京都,ダ,1900,小林真也,3,0,0,0.0,0.0
京都,ダ,1900,小栗実,3,0,0,0.0,0.0
京都,ダ,1900,小椋研介,1,0,0,0.0,0.0
京都,ダ,1900,小笠倫弘,1,0,0,0.0,0.0
京都,ダ,1900,小西一男,1,0,0,0.0,0.0
京都,ダ,1900,岡田稲男,2,0,0,0.0,0.0
京都,ダ,1900,川村禎彦,5,0,2,0.0,0.4
京都,ダ,1900,平田修,1,0,0,0.0,0.0
京都,ダ,1900,庄野靖志,3,0,2,0.0,0.6667
京都,ダ,1900,斉藤崇史,1,1,1,1.0,1.0
京都,ダ,1900,新谷功一,1,0,0,0.0,0.0
京都,ダ,1900,新開幸一,1,1,1,1.0,1.0
京都,ダ,1900,本田優,7,0,2,0.0,0.2857
京都,ダ,1900,本間忍,1,0,0,0.0,0.0
京都,ダ,1900,杉山佳明,3,0,0,0.0,0.0
京都,ダ,1900,杉山晴紀,2,0,1,0.0,0.5
京都,ダ,1900,村山明,1,0,0,0.0,0.0
京都,ダ,1900,松下武士,4,0,0,0.0,0.0
京都,ダ,1900,松永幹夫,2,0,0,0.0,0.0
京都,ダ,1900,松永昌博,4,0,0,0.0,0.0
京都,ダ,1900,栗田徹,1,0,0,0.0,0.0
京都,ダ,1900,根本康広,1,0,0,0.0,0.0
京都,ダ,1900,梅田智之,3,0,0,0.0,0.0
京都,ダ,1900,森田直行,2,0,0,0.0,0.0
京都,ダ,1900,森秀行,5,0,0,0.0,0.0
京都,ダ,1900,橋口慎介,18,1,3,0.0556,0.1667
京都,ダ,1900,武井亮,2,0,0,0.0,0.0
京都,ダ,1900,武市康男,1,0,0,0.0,0.0
京都,ダ,1900,武幸四郎,3,1,2,0.3333,0.6667
京都,ダ,1900,武英智,3,1,1,0.3333,0.3333
京都,ダ,1900,水野貴広,1,0,1,0.0,1.0
京都,ダ,1900,池上昌和,1,0,0,0.0,0.0
京都,ダ,1900,池江泰寿,1,1,1,1.0,1.0
京都,ダ,1900,池添学,2,0,0,0.0,0.0
京都,ダ,1900,河内洋,10,0,1,0.0,0.1
京都,ダ,1900,河嶋宏樹,3,0,0,0.0,0.0
京都,ダ,1900,浜田多実,5,0,0,0.0,0.0
京都,ダ,1900,渡辺薫彦,1,0,0,0.0,0.0
京都,ダ,1900,牧田和弥,2,0,0,0.0,0.0
京都,ダ,1900,田中克典,6,1,2,0.1667,0.3333
京都,ダ,1900,田中博康,1,0,0,0.0,0.0
京都,ダ,1900,田島俊明,1,0,0,0.0,0.0
京都,ダ,1900,畑端省吾,3,1,1,0.3333,0.3333
京都,ダ,1900,的場均,2,0,0,0.0,0.0
京都,ダ,1900,矢作芳人,6,2,3,0.3333,0.5
京都,ダ,1900,石坂公一,5,0,1,0.0,0.2
京都,ダ,1900,石橋守,4,0,0,0.0,0.0
京都,ダ,1900,笹田和秀,2,0,0,0.0,0.0
京都,ダ,1900,緒方努,4,0,0,0.0,0.0
京都,ダ,1900,羽月友彦,5,0,0,0.0,0.0
京都,ダ,1900,茶木太樹,3,1,1,0.3333,0.3333
京都,ダ,1900,荒川義之,5,1,1,0.2,0.2
京都,ダ,1900,菊川正達,1,0,0,0.0,0.0
京都,ダ,1900,藤原英昭,4,1,2,0.25,0.5
京都,ダ,1900,藤岡健一,1,1,1,1.0,1.0
京都,ダ,1900,藤沢則雄,2,0,1,0.0,0.5
京都,ダ,1900,藤野健太,1,0,0,0.0,0.0
京都,ダ,1900,西園正都,4,1,1,0.25,0.25
京都,ダ,1900,西園翔太,1,0,1,0.0,1.0
京都,ダ,1900,西村真幸,2,0,0,0.0,0.0
京都,ダ,1900,角田晃一,2,0,0,0.0,0.0
京都,ダ,1900,谷潔,3,0,0,0.0,0.0
京都,ダ,1900,辻野泰之,3,1,1,0.3333,0.3333
京都,ダ,1900,野中賢二,6,3,4,0.5,0.6667
京都,ダ,1900,金成貴史,1,0,0,0.0,0.0
京都,ダ,1900,鈴木孝志,3,0,2,0.0,0.6667
京都,ダ,1900,鈴木慎太,1,0,1,0.0,1.0
京都,ダ,1900,長谷川浩,3,0,2,0.0,0.6667
京都,ダ,1900,青木孝文,3,0,1,0.0,0.3333
京都,ダ,1900,音無秀孝,4,0,0,0.0,0.0
京都,ダ,1900,須貝尚介,1,0,0,0.0,0.0
京都,ダ,1900,飯田祐史,3,0,0,0.0,0.0
京都,ダ,1900,飯田雄三,1,0,0,0.0,0.0
京都,ダ,1900,高柳大輔,1,0,0,0.0,0.0
京都,ダ,1900,高橋一哉,2,0,0,0.0,0.0
京都,ダ,1900,高橋亮,2,0,0,0.0,0.0
京都,ダ,1900,高橋義忠,1,0,0,0.0,0.0
京都,ダ,1900,高野友和,4,1,2,0.25,0.5
京都,ダ,1900,鮫島一歩,5,0,2,0.0,0.4
京都,芝,1200,上村洋行,2,0,0,0.0,0.0
京都,芝,1200,中尾秀正,2,0,0,0.0,0.0
京都,芝,1200,中村直也,5,1,2,0.2,0.4
京都,芝,1200,中竹和也,3,0,1,0.0,0.3333
京都,芝,1200,中野栄治,1,0,0,0.0,0.0
京都,芝,1200,今野貞一,4,2,3,0.5,0.75
京都,芝,1200,伊藤圭三,2,0,0,0.0,0.0
京都,芝,1200,佐々木晶,4,0,0,0.0,0.0
京都,芝,1200,加用正,2,0,0,0.0,0.0
京都,芝,1200,北出成人,4,1,2,0.25,0.5
京都,芝,1200,千田輝彦,10,0,2,0.0,0.2
京都,芝,1200,友道康夫,2,1,1,0.5,0.5
京都,芝,1200,吉岡辰弥,1,0,0,0.0,0.0
京都,芝,1200,吉村圭司,4,0,0,0.0,0.0
京都,芝,1200,和田雄二,1,0,0,0.0,0.0
京都,芝,1200,坂口智康,3,1,3,0.3333,1.0
京都,芝,1200,堀宣行,1,1,1,1.0,1.0
京都,芝,1200,大久保龍,1,0,0,0.0,0.0
京都,芝,1200,大竹正博,1,0,0,0.0,0.0
京都,芝,1200,天間昭一,1,0,0,0.0,0.0
京都,芝,1200,奥村武,2,0,0,0.0,0.0
京都,芝,1200,安田翔伍,1,0,0,0.0,0.0
京都,芝,1200,安田隆行,3,0,0,0.0,0.0
京都,芝,1200,安達昭夫,1,0,0,0.0,0.0
京都,芝,1200,宗像義忠,1,0,0,0.0,0.0
京都,芝,1200,宮徹,1,0,1,0.0,1.0
京都,芝,1200,宮本博,1,0,0,0.0,0.0
京都,芝,1200,寺島良,4,0,0,0.0,0.0
京都,芝,1200,小林真也,2,0,0,0.0,0.0
京都,芝,1200,小栗実,3,0,1,0.0,0.3333
京都,芝,1200,小椋研介,1,0,0,0.0,0.0
京都,芝,1200,小笠倫弘,1,0,0,0.0,0.0
京都,芝,1200,尾関知人,1,0,0,0.0,0.0
京都,芝,1200,岡田稲男,2,0,0,0.0,0.0
京都,芝,1200,川村禎彦,5,0,1,0.0,0.2
京都,芝,1200,庄野靖志,5,0,2,0.0,0.4
京都,芝,1200,手塚貴久,1,0,0,0.0,0.0
京都,芝,1200,斉藤崇史,4,0,1,0.0,0.25
京都,芝,1200,斎藤誠,2,0,0,0.0,0.0
京都,芝,1200,新谷功一,3,0,0,0.0,0.0
京都,芝,1200,昆貢,1,0,0,0.0,0.0
京都,芝,1200,木原一良,1,0,0,0.0,0.0
京都,芝,1200,本田優,2,0,0,0.0,0.0
京都,芝,1200,杉山佳明,1,0,0,0.0,0.0
京都,芝,1200,杉山晴紀,2,0,1,0.0,0.5
京都,芝,1200,村山明,1,0,0,0.0,0.0
京都,芝,1200,松下武士,3,1,2,0.3333,0.6667
京都,芝,1200,松永幹夫,1,0,0,0.0,0.0
京都,芝,1200,松永昌博,1,0,0,0.0,0.0
京都,芝,1200,梅田智之,3,0,0,0.0,0.0
京都,芝,1200,森田直行,3,0,0,0.0,0.0
京都,芝,1200,森秀行,6,0,1,0.0,0.1667
京都,芝,1200,橋口慎介,1,0,0,0.0,0.0
京都,芝,1200,武井亮,3,0,2,0.0,0.6667
京都,芝,1200,武幸四郎,2,1,1,0.5,0.5
京都,芝,1200,武英智,6,1,2,0.1667,0.3333
京都,芝,1200,水野貴広,1,0,0,0.0,0.0
京都,芝,1200,池江泰寿,3,0,2,0.0,0.6667
京都,芝,1200,河内洋,4,0,0,0.0,0.0
京都,芝,1200,浜田多実,1,0,1,0.0,1.0
京都,芝,1200,深山雅史,1,0,0,0.0,0.0
京都,芝,1200,清水久詞,11,0,1,0.0,0.0909
京都,芝,1200,清水英克,1,0,1,0.0,1.0
京都,芝,1200,牧浦充徳,1,0,0,0.0,0.0
京都,芝,1200,田中克典,4,0,0,0.0,0.0
京都,芝,1200,畑端省吾,1,0,0,0.0,0.0
京都,芝,1200,矢作芳人,1,0,0,0.0,0.0
京都,芝,1200,石坂公一,1,1,1,1.0,1.0
京都,芝,1200,石橋守,4,0,2,0.0,0.5
京都,芝,1200,石毛善彦,1,0,0,0.0,0.0
京都,芝,1200,竹内正洋,1,0,0,0.0,0.0
京都,芝,1200,緒方努,3,0,0,0.0,0.0
京都,芝,1200,羽月友彦,1,1,1,1.0,1.0
京都,芝,1200,荒川義之,5,0,0,0.0,0.0
京都,芝,1200,萩原清,1,0,0,0.0,0.0
京都,芝,1200,藤原英昭,1,0,0,0.0,0.0
京都,芝,1200,藤岡健一,3,1,1,0.3333,0.3333
京都,芝,1200,藤沢則雄,4,0,1,0.0,0.25
京都,芝,1200,藤野健太,2,0,0,0.0,0.0
京都,芝,1200,西園正都,7,1,1,0.1429,0.1429
京都,芝,1200,西村真幸,5,1,2,0.2,0.4
京都,芝,1200,角田晃一,1,0,0,0.0,0.0
京都,芝,1200,谷潔,2,0,0,0.0,0.0
京都,芝,1200,音無秀孝,5,0,0,0.0,0.0
京都,芝,1200,須貝尚介,1,0,0,0.0,0.0
京都,芝,1200,飯田祐史,3,0,0,0.0,0.0
京都,芝,1200,飯田雄三,1,0,0,0.0,0.0
京都,芝,1200,高柳大輔,2,1,1,0.5,0.5
京都,芝,1200,高橋亮,4,0,1,0.0,0.25
京都,芝,1200,高橋康之,7,0,0,0.0,0.0
京都,芝,1200,高橋文雅,2,0,1,0.0,0.5
京都,芝,1200,高橋義忠,3,0,0,0.0,0.0
京都,芝,1200,高橋裕,1,0,0,0.0,0.0
京都,芝,1200,高野友和,2,0,1,0.0,0.5
京都,芝,1200,鮫島一歩,5,0,0,0.0,0.0
京都,芝,1400,上村洋行,4,2,2,0.5,0.5
京都,芝,1400,中内田充,2,0,0,0.0,0.0
京都,芝,1400,中尾秀正,6,0,1,0.0,0.1667
京都,芝,1400,中村直也,6,0,0,0.0,0.0
京都,芝,1400,中竹和也,4,0,0,0.0,0.0
京都,芝,1400,中野栄治,1,0,0,0.0,0.0
京都,芝,1400,伊藤圭三,3,0,0,0.0,0.0
京都,芝,1400,佐々木晶,4,0,0,0.0,0.0
京都,芝,1400,保利良平,1,0,0,0.0,0.0
京都,芝,1400,内田勝義,1,0,0,0.0,0.0
京都,芝,1400,加用正,4,0,0,0.0,0.0
京都,芝,1400,北出成人,5,0,1,0.0,0.2
京都,芝,1400,千田輝彦,5,0,1,0.0,0.2
京都,芝,1400,吉岡辰弥,9,1,2,0.1111,0.2222
京都,芝,1400,吉村圭司,4,2,3,0.5,0.75
京都,芝,1400,和田雄二,1,0,0,0.0,0.0
京都,芝,1400,四位洋文,3,0,2,0.0,0.6667
京都,芝,1400,国枝栄,1,0,1,0.0,1.0
京都,芝,1400,坂口智康,2,0,0,0.0,0.0
京都,芝,1400,大久保龍,6,0,1,0.0,0.1667
京都,芝,1400,大和田成,1,0,0,0.0,0.0
京都,芝,1400,大根田裕,2,0,0,0.0,0.0
京都,芝,1400,大橋勇樹,2,0,1,0.0,0.5
京都,芝,1400,大竹正博,3,0,0,0.0,0.0
京都,芝,1400,天間昭一,1,0,0,0.0,0.0
京都,芝,1400,奥村豊,5,0,1,0.0,0.2
京都,芝,1400,安田翔伍,7,0,3,0.0,0.4286
京都,芝,1400,安田隆行,7,2,5,0.2857,0.7143
京都,芝,1400,宗像義忠,1,0,0,0.0,0.0
京都,芝,1400,宮徹,3,0,0,0.0,0.0
京都,芝,1400,宮本博,4,0,0,0.0,0.0
京都,芝,1400,寺島良,6,0,0,0.0,0.0
京都,芝,1400,小島茂之,2,0,0,0.0,0.0
京都,芝,1400,小崎憲,5,0,0,0.0,0.0
京都,芝,1400,小手川準,1,0,0,0.0,0.0
京都,芝,1400,小林真也,6,0,2,0.0,0.3333
京都,芝,1400,小栗実,7,1,3,0.1429,0.4286
京都,芝,1400,小桧山悟,1,0,0,0.0,0.0
京都,芝,1400,小椋研介,1,0,0,0.0,0.0
京都,芝,1400,小笠倫弘,1,0,0,0.0,0.0
京都,芝,1400,尾関知人,1,0,0,0.0,0.0
京都,芝,1400,岡田稲男,5,1,2,0.2,0.4
京都,芝,1400,岩戸孝樹,1,0,0,0.0,0.0
京都,芝,1400,川村禎彦,1,0,0,0.0,0.0
京都,芝,1400,平田修,7,1,1,0.1429,0.1429
京都,芝,1400,庄野靖志,5,0,0,0.0,0.0
京都,芝,1400,斉藤崇史,7,0,0,0.0,0.0
京都,芝,1400,斎藤誠,4,2,2,0.5,0.5
京都,芝,1400,新谷功一,4,1,1,0.25,0.25
京都,芝,1400,新開幸一,1,0,0,0.0,0.0
京都,芝,1400,昆貢,2,0,0,0.0,0.0
京都,芝,1400,木原一良,1,0,0,0.0,0.0
京都,芝,1400,杉山佳明,3,0,1,0.0,0.3333
京都,芝,1400,杉山晴紀,12,3,5,0.25,0.4167
京都,芝,1400,村山明,2,0,0,0.0,0.0
京都,芝,1400,松下武士,3,0,0,0.0,0.0
京都,芝,1400,松永幹夫,7,0,1,0.0,0.1429
京都,芝,1400,松永昌博,2,0,1,0.0,0.5
京都,芝,1400,栗田徹,1,0,1,0.0,1.0
京都,芝,1400,梅田智之,11,1,3,0.0909,0.2727
京都,芝,1400,森一誠,1,0,0,0.0,0.0
京都,芝,1400,森田直行,1,0,0,0.0,0.0
京都,芝,1400,橋口慎介,3,0,1,0.0,0.3333
京都,芝,1400,武幸四郎,5,1,2,0.2,0.4
京都,芝,1400,武英智,5,0,2,0.0,0.4
京都,芝,1400,池江泰寿,6,1,3,0.1667,0.5
京都,芝,1400,池添学,9,0,2,0.0,0.2222
京都,芝,1400,河内洋,12,0,2,0.0,0.1667
京都,芝,1400,河嶋宏樹,1,0,0,0.0,0.0
京都,芝,1400,深山雅史,1,0,0,0.0,0.0
京都,芝,1400,清水久詞,13,3,5,0.2308,0.3846
京都,芝,1400,渡辺薫彦,6,0,0,0.0,0.0
京都,芝,1400,牧浦充徳,2,0,0,0.0,0.0
京都,芝,1400,牧田和弥,4,1,1,0.25,0.25
京都,芝,1400,田中克典,2,0,0,0.0,0.0
京都,芝,1400,畑端省吾,3,0,0,0.0,0.0
京都,芝,1400,矢作芳人,10,0,4,0.0,0.4
京都,芝,1400,矢嶋大樹,1,0,0,0.0,0.0
京都,芝,1400,石坂公一,2,0,0,0.0,0.0
京都,芝,1400,石橋守,7,2,3,0.2857,0.4286
京都,芝,1400,石橋満,2,0,0,0.0,0.0
京都,芝,1400,福永祐一,3,1,2,0.3333,0.6667
京都,芝,1400,笹田和秀,3,0,0,0.0,0.0
京都,芝,1400,緒方努,1,0,1,0.0,1.0
京都,芝,1400,羽月友彦,5,0,1,0.0,0.2
京都,芝,1400,茶木太樹,4,0,0,0.0,0.0
京都,芝,1400,荒川義之,11,2,4,0.1818,0.3636
京都,芝,1400,藤原英昭,14,3,5,0.2143,0.3571
京都,芝,1400,藤岡健一,2,0,0,0.0,0.0
京都,芝,1400,藤沢則雄,7,0,0,0.0,0.0
京都,芝,1400,藤野健太,1,0,0,0.0,0.0
京都,芝,1400,蛯名利弘,1,0,0,0.0,0.0
京都,芝,1400,蛯名正義,1,0,0,0.0,0.0
京都,芝,1400,西園正都,4,0,1,0.0,0.25
京都,芝,1400,西園翔太,4,0,0,0.0,0.0
京都,芝,1400,西村真幸,3,0,1,0.0,0.3333
京都,芝,1400,辻哲英,2,0,0,0.0,0.0
京都,芝,1400,金成貴史,2,0,0,0.0,0.0
京都,芝,1400,鈴木孝志,2,0,0,0.0,0.0
京都,芝,1400,鈴木慎太,1,0,0,0.0,0.0
京都,芝,1400,長谷川浩,5,0,0,0.0,0.0
京都,芝,1400,青木孝文,1,0,0,0.0,0.0
京都,芝,1400,音無秀孝,4,0,0,0.0,0.0
京都,芝,1400,須貝尚介,11,0,0,0.0,0.0
京都,芝,1400,飯田祐史,2,0,0,0.0,0.0
京都,芝,1400,飯田雄三,5,0,1,0.0,0.2
京都,芝,1400,高柳大輔,3,0,0,0.0,0.0
京都,芝,1400,高橋一哉,3,0,1,0.0,0.3333
京都,芝,1400,高橋亮,5,0,2,0.0,0.4
京都,芝,1400,高橋康之,6,0,0,0.0,0.0
京都,芝,1400,高橋義忠,3,0,0,0.0,0.0
京都,芝,1400,高野友和,2,0,1,0.0,0.5
京都,芝,1400,鮫島一歩,7,0,1,0.0,0.1429
京都,芝,1600,上原佑紀,1,1,1,1.0,1.0
京都,芝,1600,上村洋行,8,1,3,0.125,0.375
京都,芝,1600,中内田充,10,3,5,0.3,0.5
京都,芝,1600,中尾秀正,2,0,0,0.0,0.0
京都,芝,1600,中村直也,5,0,1,0.0,0.2
京都,芝,1600,中竹和也,2,0,0,0.0,0.0
京都,芝,1600,伊藤圭三,1,0,0,0.0,0.0
京都,芝,1600,佐々木晶,6,0,0,0.0,0.0
京都,芝,1600,加用正,9,0,4,0.0,0.4444
京都,芝,1600,加藤和宏,1,0,0,0.0,0.0
京都,芝,1600,北出成人,9,1,3,0.1111,0.3333
京都,芝,1600,千田輝彦,5,1,1,0.2,0.2
京都,芝,1600,南田美知,1,0,0,0.0,0.0
京都,芝,1600,友道康夫,10,1,3,0.1,0.3
京都,芝,1600,吉岡辰弥,9,2,3,0.2222,0.3333
京都,芝,1600,吉村圭司,2,1,1,0.5,0.5
京都,芝,1600,吉田直弘,1,0,0,0.0,0.0
京都,芝,1600,嘉藤貴行,1,0,0,0.0,0.0
京都,芝,1600,四位洋文,5,3,3,0.6,0.6
京都,芝,1600,坂口智康,1,0,0,0.0,0.0
京都,芝,1600,大久保龍,8,2,2,0.25,0.25
京都,芝,1600,大根田裕,1,0,0,0.0,0.0
京都,芝,1600,大橋勇樹,2,1,1,0.5,0.5
京都,芝,1600,天間昭一,3,0,0,0.0,0.0
京都,芝,1600,奥村豊,1,0,0,0.0,0.0
京都,芝,1600,安田翔伍,4,0,1,0.0,0.25
京都,芝,1600,安田隆行,1,0,0,0.0,0.0
京都,芝,1600,安達昭夫,2,0,0,0.0,0.0
京都,芝,1600,宮徹,3,0,0,0.0,0.0
京都,芝,1600,宮本博,1,0,0,0.0,0.0
京都,芝,1600,宮田敬介,2,0,1,0.0,0.5
京都,芝,1600,寺島良,2,0,0,0.0,0.0
京都,芝,1600,小島茂之,3,0,0,0.0,0.0
京都,芝,1600,小崎憲,4,0,0,0.0,0.0
京都,芝,1600,小林真也,6,0,1,0.0,0.1667
京都,芝,1600,小栗実,6,1,1,0.1667,0.1667
京都,芝,1600,小桧山悟,2,0,0,0.0,0.0
京都,芝,1600,小椋研介,4,0,0,0.0,0.0
京都,芝,1600,岡田稲男,5,0,0,0.0,0.0
京都,芝,1600,川村禎彦,3,0,0,0.0,0.0
京都,芝,1600,平田修,8,1,2,0.125,0.25
京都,芝,1600,庄野靖志,7,1,3,0.1429,0.4286
京都,芝,1600,斉藤崇史,3,0,0,0.0,0.0
京都,芝,1600,斎藤誠,3,0,0,0.0,0.0
京都,芝,1600,新谷功一,2,1,2,0.5,1.0
京都,芝,1600,昆貢,8,1,1,0.125,0.125
京都,芝,1600,服部利之,1,0,0,0.0,0.0
京都,芝,1600,木原一良,2,0,0,0.0,0.0
京都,芝,1600,木村哲也,1,0,0,0.0,0.0
京都,芝,1600,本田優,1,0,0,0.0,0.0
京都,芝,1600,杉山佳明,7,0,0,0.0,0.0
京都,芝,1600,杉山晴紀,13,1,5,0.0769,0.3846
京都,芝,1600,村山明,1,0,0,0.0,0.0
京都,芝,1600,松下武士,5,0,1,0.0,0.2
京都,芝,1600,松永幹夫,5,1,2,0.2,0.4
京都,芝,1600,松永昌博,1,0,1,0.0,1.0
京都,芝,1600,梅田智之,4,0,1,0.0,0.25
京都,芝,1600,森田直行,4,0,0,0.0,0.0
京都,芝,1600,森秀行,1,0,0,0.0,0.0
京都,芝,1600,橋口慎介,6,1,1,0.1667,0.1667
京都,芝,1600,武幸四郎,5,0,1,0.0,0.2
京都,芝,1600,武英智,4,0,1,0.0,0.25
京都,芝,1600,池江泰寿,4,1,1,0.25,0.25
京都,芝,1600,池添学,11,3,6,0.2727,0.5455
京都,芝,1600,河内洋,2,0,1,0.0,0.5
京都,芝,1600,浅野洋一,1,0,0,0.0,0.0
京都,芝,1600,浜田多実,3,0,0,0.0,0.0
京都,芝,1600,深山雅史,1,0,0,0.0,0.0
京都,芝,1600,清水久詞,12,0,1,0.0,0.0833
京都,芝,1600,渡瀬寛彰,1,0,0,0.0,0.0
京都,芝,1600,渡辺薫彦,5,0,1,0.0,0.2
京都,芝,1600,牧浦充徳,1,0,1,0.0,1.0
京都,芝,1600,牧田和弥,3,0,2,0.0,0.6667
京都,芝,1600,田中克典,2,0,0,0.0,0.0
京都,芝,1600,田口輝彦,1,0,0,0.0,0.0
京都,芝,1600,畠山吉宏,1,0,0,0.0,0.0
京都,芝,1600,矢作芳人,7,0,2,0.0,0.2857
京都,芝,1600,矢嶋大樹,2,0,0,0.0,0.0
京都,芝,1600,石坂公一,2,0,0,0.0,0.0
京都,芝,1600,石橋守,9,0,2,0.0,0.2222
京都,芝,1600,笹田和秀,8,0,1,0.0,0.125
京都,芝,1600,茶木太樹,3,1,2,0.3333,0.6667
京都,芝,1600,荒川義之,5,0,1,0.0,0.2
京都,芝,1600,菊沢隆徳,1,0,1,0.0,1.0
京都,芝,1600,藤原英昭,9,0,2,0.0,0.2222
京都,芝,1600,藤岡健一,5,0,4,0.0,0.8
京都,芝,1600,藤沢則雄,2,0,0,0.0,0.0
京都,芝,1600,藤野健太,6,0,1,0.0,0.1667
京都,芝,1600,蛯名正義,1,0,0,0.0,0.0
京都,芝,1600,西園正都,3,1,1,0.3333,0.3333
京都,芝,1600,西園翔太,1,0,0,0.0,0.0
京都,芝,1600,西村真幸,15,1,7,0.0667,0.4667
京都,芝,1600,角田輝也,1,0,0,0.0,0.0
京都,芝,1600,辻野泰之,12,1,7,0.0833,0.5833
京都,芝,1600,金成貴史,1,0,1,0.0,1.0
京都,芝,1600,鈴木伸尋,1,0,0,0.0,0.0
京都,芝,1600,鈴木孝志,3,0,0,0.0,0.0
京都,芝,1600,長谷川浩,4,0,0,0.0,0.0
京都,芝,1600,音無秀孝,10,1,2,0.1,0.2
京都,芝,1600,須貝尚介,9,0,2,0.0,0.2222
京都,芝,1600,飯田祐史,1,1,1,1.0,1.0
京都,芝,1600,高木登,1,0,0,0.0,0.0
京都,芝,1600,高柳大輔,3,1,1,0.3333,0.3333
京都,芝,1600,高橋一哉,3,0,0,0.0,0.0
京都,芝,1600,高橋亮,6,0,2,0.0,0.3333
京都,芝,1600,高橋康之,3,1,1,0.3333,0.3333
京都,芝,1600,高橋義忠,4,0,1,0.0,0.25
京都,芝,1600,高野友和,2,0,0,0.0,0.0
京都,芝,1600,鹿戸雄一,1,0,0,0.0,0.0
京都,芝,1800,上原佑紀,1,0,0,0.0,0.0
京都,芝,1800,上村洋行,5,2,3,0.4,0.6
京都,芝,1800,中内田充,6,0,2,0.0,0.3333
京都,芝,1800,中尾秀正,3,0,0,0.0,0.0
京都,芝,1800,中村直也,1,0,0,0.0,0.0
京都,芝,1800,中竹和也,5,0,3,0.0,0.6
京都,芝,1800,中野栄治,1,0,0,0.0,0.0
京都,芝,1800,今野貞一,3,0,1,0.0,0.3333
京都,芝,1800,佐々木晶,4,0,0,0.0,0.0
京都,芝,1800,加用正,1,0,0,0.0,0.0
京都,芝,1800,加藤和宏,2,0,0,0.0,0.0
京都,芝,1800,加藤士津,1,0,0,0.0,0.0
京都,芝,1800,北出成人,2,0,0,0.0,0.0
京都,芝,1800,千田輝彦,5,0,0,0.0,0.0
京都,芝,1800,南田美知,1,0,0,0.0,0.0
京都,芝,1800,友道康夫,9,2,4,0.2222,0.4444
京都,芝,1800,古賀慎明,1,0,0,0.0,0.0
京都,芝,1800,吉岡辰弥,1,0,0,0.0,0.0
京都,芝,1800,吉村圭司,2,1,2,0.5,1.0
京都,芝,1800,吉田直弘,2,1,1,0.5,0.5
京都,芝,1800,四位洋文,1,0,0,0.0,0.0
京都,芝,1800,坂口智康,3,0,2,0.0,0.6667
京都,芝,1800,堀宣行,1,0,0,0.0,0.0
京都,芝,1800,大久保龍,4,2,4,0.5,1.0
京都,芝,1800,大橋勇樹,1,0,0,0.0,0.0
京都,芝,1800,奥村豊,4,1,1,0.25,0.25
京都,芝,1800,安田翔伍,4,0,3,0.0,0.75
京都,芝,1800,安田隆行,1,0,0,0.0,0.0
京都,芝,1800,安達昭夫,2,0,0,0.0,0.0
京都,芝,1800,宮徹,4,0,0,0.0,0.0
京都,芝,1800,宮本博,2,0,0,0.0,0.0
京都,芝,1800,寺島良,3,0,0,0.0,0.0
京都,芝,1800,小林真也,2,0,1,0.0,0.5
京都,芝,1800,小栗実,1,0,0,0.0,0.0
京都,芝,1800,小椋研介,1,0,0,0.0,0.0
京都,芝,1800,尾関知人,2,0,0,0.0,0.0
京都,芝,1800,岡田稲男,7,0,2,0.0,0.2857
京都,芝,1800,岩戸孝樹,1,0,0,0.0,0.0
京都,芝,1800,川村禎彦,1,0,0,0.0,0.0
京都,芝,1800,平田修,1,0,1,0.0,1.0
京都,芝,1800,庄野靖志,4,0,1,0.0,0.25
