場所,芝・ダ,距離,内容,母数,勝利数,複勝数,条件,単勝率,複勝率,順位,ランク
札幌,ダ,1700,ディーマジェスティ,2,0,0,血統,0.0,0.0,94,C
札幌,ダ,1700,トゥザワールド,2,0,0,血統,0.0,0.0,95,C
札幌,ダ,1700,モンテロッソ,2,0,0,血統,0.0,0.0,96,C
札幌,ダ,1700,リーチザクラウン,2,0,0,血統,0.0,0.0,97,C
札幌,ダ,1700,ロジユニヴァース,2,0,0,血統,0.0,0.0,98,C
札幌,ダ,1700,Air Force Blue,1,0,0,血統,0.0,0.0,99,C
札幌,ダ,1700,Arrogate,1,0,0,血統,0.0,0.0,100,C
札幌,ダ,1700,Into Mischief,1,0,0,血統,0.0,0.0,101,C
札幌,ダ,1700,Justify,1,0,0,血統,0.0,0.0,102,C
札幌,ダ,1700,Kingman,1,0,0,血統,0.0,0.0,103,C
札幌,ダ,1700,Le Havre,1,0,0,血統,0.0,0.0,104,C
札幌,ダ,1700,Medaglia d'Oro,1,0,0,血統,0.0,0.0,105,C
札幌,ダ,1700,New Approach,1,0,0,血統,0.0,0.0,106,C
札幌,ダ,1700,Take Charge Indy,1,0,0,血統,0.0,0.0,107,C
札幌,ダ,1700,アグネスデジタル,1,0,0,血統,0.0,0.0,108,C
札幌,ダ,1700,アニマルキングダム,1,0,0,血統,0.0,0.0,109,D
札幌,ダ,1700,アルアイン,1,0,0,血統,0.0,0.0,110,D
札幌,ダ,1700,ウインバリアシオン,1,0,0,血統,0.0,0.0,111,D
札幌,ダ,1700,エスケンデレヤ,1,0,0,血統,0.0,0.0,112,D
札幌,ダ,1700,キングヘイロー,1,0,0,血統,0.0,0.0,113,D
札幌,ダ,1700,サトノクラウン,1,0,0,血統,0.0,0.0,114,D
札幌,ダ,1700,シンボリクリスエス,1,0,0,血統,0.0,0.0,115,D
札幌,ダ,1700,ジョーカプチーノ,1,0,0,血統,0.0,0.0,116,D
札幌,ダ,1700,スウェプトオーヴァーボード,1,0,0,血統,0.0,0.0,117,D
札幌,ダ,1700,スピルバーグ,1,0,0,血統,0.0,0.0,118,D
札幌,ダ,1700,ダノンシャンティ,1,0,0,血統,0.0,0.0,119,D
札幌,ダ,1700,デクラレーションオブウォー,1,0,0,血統,0.0,0.0,120,D
札幌,ダ,1700,トーセンホマレボシ,1,0,0,血統,0.0,0.0,121,D
札幌,ダ,1700,トーセンラー,1,0,0,血統,0.0,0.0,122,D
札幌,ダ,1700,トーホウジャッカル,1,0,0,血統,0.0,0.0,123,D
札幌,ダ,1700,ナカヤマフェスタ,1,0,0,血統,0.0,0.0,124,D
札幌,ダ,1700,バゴ,1,0,0,血統,0.0,0.0,125,D
札幌,ダ,1700,バトルプラン,1,0,0,血統,0.0,0.0,126,D
札幌,ダ,1700,ビッグアーサー,1,0,0,血統,0.0,0.0,127,D
札幌,ダ,1700,ブリックスアンドモルタル,1,0,0,血統,0.0,0.0,128,D
札幌,ダ,1700,ミッキーアイル,1,0,0,血統,0.0,0.0,129,D
札幌,ダ,1700,ミッキーロケット,1,0,0,血統,0.0,0.0,130,D
札幌,ダ,1700,ミュゼスルタン,1,0,0,血統,0.0,0.0,131,D
札幌,ダ,1700,リヤンドファミユ,1,0,0,血統,0.0,0.0,132,D
札幌,ダ,1700,レッドファルクス,1,0,0,血統,0.0,0.0,133,D
札幌,ダ,1700,ロゴタイプ,1,0,0,血統,0.0,0.0,134,D
札幌,ダ,1700,ロードアルティマ,1,0,0,血統,0.0,0.0,135,D
札幌,ダ,1700,加藤征弘,3,2,3,調教師,0.6667,1.0,1,S
札幌,ダ,1700,木原一良,3,2,2,調教師,0.6667,0.6667,2,A
札幌,ダ,1700,黒岩陽一,4,2,3,調教師,0.5,0.75,3,A
札幌,ダ,1700,小笠倫弘,2,1,1,調教師,0.5,0.5,4,A
札幌,ダ,1700,松山将樹,2,1,1,調教師,0.5,0.5,5,A
札幌,ダ,1700,池添学,2,1,1,調教師,0.5,0.5,6,A
札幌,ダ,1700,高野友和,6,2,3,調教師,0.3333,0.5,7,A
札幌,ダ,1700,上村洋行,3,1,1,調教師,0.3333,0.3333,8,A
札幌,ダ,1700,本間忍,3,1,1,調教師,0.3333,0.3333,9,A
札幌,ダ,1700,藤原英昭,3,1,1,調教師,0.3333,0.3333,10,A
札幌,ダ,1700,蛯名正義,3,1,1,調教師,0.3333,0.3333,11,A
札幌,ダ,1700,須貝尚介,8,2,6,調教師,0.25,0.75,12,A
札幌,ダ,1700,和田勇介,4,1,2,調教師,0.25,0.5,13,A
札幌,ダ,1700,菊沢隆徳,4,1,2,調教師,0.25,0.5,14,A
札幌,ダ,1700,萩原清,4,1,2,調教師,0.25,0.5,15,A
札幌,ダ,1700,大橋勇樹,8,2,3,調教師,0.25,0.375,16,A
札幌,ダ,1700,加用正,4,1,1,調教師,0.25,0.25,17,A
札幌,ダ,1700,国枝栄,4,1,1,調教師,0.25,0.25,18,A
札幌,ダ,1700,尾形和幸,4,1,1,調教師,0.25,0.25,19,A
札幌,ダ,1700,牧光二,4,1,1,調教師,0.25,0.25,20,A
札幌,ダ,1700,南井克巳,9,2,4,調教師,0.2222,0.4444,21,A
札幌,ダ,1700,斎藤誠,14,3,5,調教師,0.2143,0.3571,22,A
札幌,ダ,1700,昆貢,5,1,3,調教師,0.2,0.6,23,A
札幌,ダ,1700,高木登,5,1,3,調教師,0.2,0.6,24,A
札幌,ダ,1700,杉浦宏昭,5,1,2,調教師,0.2,0.4,25,A
札幌,ダ,1700,高橋亮,6,1,3,調教師,0.1667,0.5,26,A
札幌,ダ,1700,四位洋文,6,1,2,調教師,0.1667,0.3333,27,A
札幌,ダ,1700,浜田多実,6,1,2,調教師,0.1667,0.3333,28,A
札幌,ダ,1700,中尾秀正,6,1,1,調教師,0.1667,0.1667,29,A
札幌,ダ,1700,堀宣行,6,1,1,調教師,0.1667,0.1667,30,A
札幌,ダ,1700,栗田徹,7,1,3,調教師,0.1429,0.4286,31,A
札幌,ダ,1700,大久保龍,7,1,2,調教師,0.1429,0.2857,32,A
札幌,ダ,1700,本田優,7,1,2,調教師,0.1429,0.2857,33,A
札幌,ダ,1700,寺島良,7,1,1,調教師,0.1429,0.1429,34,A
札幌,ダ,1700,梅田智之,15,2,4,調教師,0.1333,0.2667,35,B
札幌,ダ,1700,池添兼雄,8,1,4,調教師,0.125,0.5,36,B
札幌,ダ,1700,西園正都,8,1,2,調教師,0.125,0.25,37,B
札幌,ダ,1700,伊藤圭三,17,2,8,調教師,0.1176,0.4706,38,B
札幌,ダ,1700,石坂公一,9,1,3,調教師,0.1111,0.3333,39,B
札幌,ダ,1700,小桧山悟,9,1,2,調教師,0.1111,0.2222,40,B
札幌,ダ,1700,田中克典,12,1,3,調教師,0.0833,0.25,41,B
札幌,ダ,1700,水野貴広,13,1,7,調教師,0.0769,0.5385,42,B
札幌,ダ,1700,矢作芳人,15,1,3,調教師,0.0667,0.2,43,B
札幌,ダ,1700,松下武士,3,0,3,調教師,0.0,1.0,44,B
札幌,ダ,1700,嘉藤貴行,1,0,1,調教師,0.0,1.0,45,B
札幌,ダ,1700,鹿戸雄一,1,0,1,調教師,0.0,1.0,46,B
札幌,ダ,1700,中野栄治,6,0,4,調教師,0.0,0.6667,47,B
札幌,ダ,1700,中村直也,3,0,2,調教師,0.0,0.6667,48,B
札幌,ダ,1700,中竹和也,3,0,2,調教師,0.0,0.6667,49,B
札幌,ダ,1700,松永幹夫,8,0,4,調教師,0.0,0.5,50,B
札幌,ダ,1700,尾関知人,2,0,1,調教師,0.0,0.5,51,B
札幌,ダ,1700,田中博康,2,0,1,調教師,0.0,0.5,52,B
札幌,ダ,1700,飯田祐史,2,0,1,調教師,0.0,0.5,53,B
札幌,ダ,1700,奥村豊,7,0,3,調教師,0.0,0.4286,54,B
札幌,ダ,1700,橋口慎介,5,0,2,調教師,0.0,0.4,55,B
札幌,ダ,1700,武英智,12,0,4,調教師,0.0,0.3333,56,B
札幌,ダ,1700,河内洋,3,0,1,調教師,0.0,0.3333,57,B
札幌,ダ,1700,矢嶋大樹,3,0,1,調教師,0.0,0.3333,58,B
札幌,ダ,1700,稲垣幸雄,3,0,1,調教師,0.0,0.3333,59,B
札幌,ダ,1700,藤岡健一,3,0,1,調教師,0.0,0.3333,60,B
札幌,ダ,1700,西田雄一,3,0,1,調教師,0.0,0.3333,61,B
札幌,ダ,1700,辻野泰之,3,0,1,調教師,0.0,0.3333,62,B
札幌,ダ,1700,長谷川浩,3,0,1,調教師,0.0,0.3333,63,B
札幌,ダ,1700,小西一男,7,0,2,調教師,0.0,0.2857,64,B
札幌,ダ,1700,高橋康之,7,0,2,調教師,0.0,0.2857,65,B
札幌,ダ,1700,戸田博文,8,0,2,調教師,0.0,0.25,66,B
札幌,ダ,1700,高橋義忠,8,0,2,調教師,0.0,0.25,67,B
札幌,ダ,1700,新開幸一,4,0,1,調教師,0.0,0.25,68,B
札幌,ダ,1700,鈴木孝志,4,0,1,調教師,0.0,0.25,69,B
札幌,ダ,1700,平田修,5,0,1,調教師,0.0,0.2,70,B
札幌,ダ,1700,青木孝文,5,0,1,調教師,0.0,0.2,71,B
札幌,ダ,1700,相沢郁,6,0,1,調教師,0.0,0.1667,72,B
札幌,ダ,1700,蛯名利弘,6,0,1,調教師,0.0,0.1667,73,B
札幌,ダ,1700,鈴木慎太,6,0,1,調教師,0.0,0.1667,74,B
札幌,ダ,1700,角田晃一,10,0,1,調教師,0.0,0.1,75,B
札幌,ダ,1700,堀内岳志,11,0,1,調教師,0.0,0.0909,76,B
札幌,ダ,1700,谷潔,11,0,1,調教師,0.0,0.0909,77,B
札幌,ダ,1700,羽月友彦,12,0,1,調教師,0.0,0.0833,78,B
札幌,ダ,1700,岡田稲男,9,0,0,調教師,0.0,0.0,79,B
札幌,ダ,1700,勢司和浩,7,0,0,調教師,0.0,0.0,80,B
札幌,ダ,1700,根本康広,7,0,0,調教師,0.0,0.0,81,B
札幌,ダ,1700,石栗龍彦,7,0,0,調教師,0.0,0.0,82,B
札幌,ダ,1700,小崎憲,6,0,0,調教師,0.0,0.0,83,B
札幌,ダ,1700,北出成人,5,0,0,調教師,0.0,0.0,84,B
札幌,ダ,1700,奥平雅士,5,0,0,調教師,0.0,0.0,85,B
札幌,ダ,1700,小野次郎,5,0,0,調教師,0.0,0.0,86,B
札幌,ダ,1700,杉山佳明,5,0,0,調教師,0.0,0.0,87,C
札幌,ダ,1700,萱野浩二,5,0,0,調教師,0.0,0.0,88,C
札幌,ダ,1700,高柳大輔,5,0,0,調教師,0.0,0.0,89,C
札幌,ダ,1700,佐藤吉勝,4,0,0,調教師,0.0,0.0,90,C
札幌,ダ,1700,加藤士津,4,0,0,調教師,0.0,0.0,91,C
札幌,ダ,1700,石毛善彦,4,0,0,調教師,0.0,0.0,92,C
札幌,ダ,1700,竹内正洋,4,0,0,調教師,0.0,0.0,93,C
札幌,ダ,1700,粕谷昌央,4,0,0,調教師,0.0,0.0,94,C
札幌,ダ,1700,金成貴史,4,0,0,調教師,0.0,0.0,95,C
札幌,ダ,1700,鈴木伸尋,4,0,0,調教師,0.0,0.0,96,C
札幌,ダ,1700,高橋裕,4,0,0,調教師,0.0,0.0,97,C
札幌,ダ,1700,上原博之,3,0,0,調教師,0.0,0.0,98,C
札幌,ダ,1700,伊藤伸一,3,0,0,調教師,0.0,0.0,99,C
札幌,ダ,1700,吉田直弘,3,0,0,調教師,0.0,0.0,100,C
札幌,ダ,1700,大和田成,3,0,0,調教師,0.0,0.0,101,C
札幌,ダ,1700,大根田裕,3,0,0,調教師,0.0,0.0,102,C
札幌,ダ,1700,奥村武,3,0,0,調教師,0.0,0.0,103,C
札幌,ダ,1700,安田隆行,3,0,0,調教師,0.0,0.0,104,C
札幌,ダ,1700,小栗実,3,0,0,調教師,0.0,0.0,105,C
札幌,ダ,1700,新谷功一,3,0,0,調教師,0.0,0.0,106,C
札幌,ダ,1700,林徹,3,0,0,調教師,0.0,0.0,107,C
札幌,ダ,1700,武市康男,3,0,0,調教師,0.0,0.0,108,C
札幌,ダ,1700,武幸四郎,3,0,0,調教師,0.0,0.0,109,C
札幌,ダ,1700,浅野洋一,3,0,0,調教師,0.0,0.0,110,C
札幌,ダ,1700,深山雅史,3,0,0,調教師,0.0,0.0,111,C
札幌,ダ,1700,田中剛,3,0,0,調教師,0.0,0.0,112,C
札幌,ダ,1700,矢野英一,3,0,0,調教師,0.0,0.0,113,C
札幌,ダ,1700,石橋守,3,0,0,調教師,0.0,0.0,114,C
札幌,ダ,1700,飯田雄三,3,0,0,調教師,0.0,0.0,115,C
札幌,ダ,1700,久保田貴,2,0,0,調教師,0.0,0.0,116,C
札幌,ダ,1700,今野貞一,2,0,0,調教師,0.0,0.0,117,C
札幌,ダ,1700,加藤和宏,2,0,0,調教師,0.0,0.0,118,C
札幌,ダ,1700,古賀慎明,2,0,0,調教師,0.0,0.0,119,C
札幌,ダ,1700,吉岡辰弥,2,0,0,調教師,0.0,0.0,120,C
札幌,ダ,1700,吉村圭司,2,0,0,調教師,0.0,0.0,121,C
札幌,ダ,1700,和田雄二,2,0,0,調教師,0.0,0.0,122,C
札幌,ダ,1700,坂口智康,2,0,0,調教師,0.0,0.0,123,C
札幌,ダ,1700,宮徹,2,0,0,調教師,0.0,0.0,124,C
札幌,ダ,1700,宮田敬介,2,0,0,調教師,0.0,0.0,125,C
札幌,ダ,1700,小島茂之,2,0,0,調教師,0.0,0.0,126,C
札幌,ダ,1700,庄野靖志,2,0,0,調教師,0.0,0.0,127,C
札幌,ダ,1700,手塚貴久,2,0,0,調教師,0.0,0.0,128,C
札幌,ダ,1700,村田一誠,2,0,0,調教師,0.0,0.0,129,C
札幌,ダ,1700,松永昌博,2,0,0,調教師,0.0,0.0,130,C
札幌,ダ,1700,森田直行,2,0,0,調教師,0.0,0.0,131,C
札幌,ダ,1700,武藤善則,2,0,0,調教師,0.0,0.0,132,C
札幌,ダ,1700,池上昌和,2,0,0,調教師,0.0,0.0,133,C
札幌,ダ,1700,清水英克,2,0,0,調教師,0.0,0.0,134,C
札幌,ダ,1700,渡辺薫彦,2,0,0,調教師,0.0,0.0,135,C
札幌,ダ,1700,牧浦充徳,2,0,0,調教師,0.0,0.0,136,C
札幌,ダ,1700,牧田和弥,2,0,0,調教師,0.0,0.0,137,C
札幌,ダ,1700,田村康仁,2,0,0,調教師,0.0,0.0,138,D
札幌,ダ,1700,畠山吉宏,2,0,0,調教師,0.0,0.0,139,D
札幌,ダ,1700,福永祐一,2,0,0,調教師,0.0,0.0,140,D
札幌,ダ,1700,茶木太樹,2,0,0,調教師,0.0,0.0,141,D
札幌,ダ,1700,野中賢二,2,0,0,調教師,0.0,0.0,142,D
札幌,ダ,1700,音無秀孝,2,0,0,調教師,0.0,0.0,143,D
札幌,ダ,1700,高柳瑞樹,2,0,0,調教師,0.0,0.0,144,D
札幌,ダ,1700,中内田充,1,0,0,調教師,0.0,0.0,145,D
札幌,ダ,1700,伊坂重信,1,0,0,調教師,0.0,0.0,146,D
札幌,ダ,1700,佐々木晶,1,0,0,調教師,0.0,0.0,147,D
札幌,ダ,1700,南田美知,1,0,0,調教師,0.0,0.0,148,D
札幌,ダ,1700,和田正一,1,0,0,調教師,0.0,0.0,149,D
札幌,ダ,1700,大江原哲,1,0,0,調教師,0.0,0.0,150,D
札幌,ダ,1700,大竹正博,1,0,0,調教師,0.0,0.0,151,D
札幌,ダ,1700,天間昭一,1,0,0,調教師,0.0,0.0,152,D
札幌,ダ,1700,安田翔伍,1,0,0,調教師,0.0,0.0,153,D
札幌,ダ,1700,安達昭夫,1,0,0,調教師,0.0,0.0,154,D
札幌,ダ,1700,宗像義忠,1,0,0,調教師,0.0,0.0,155,D
札幌,ダ,1700,宮本博,1,0,0,調教師,0.0,0.0,156,D
札幌,ダ,1700,小手川準,1,0,0,調教師,0.0,0.0,157,D
札幌,ダ,1700,岩戸孝樹,1,0,0,調教師,0.0,0.0,158,D
札幌,ダ,1700,木村哲也,1,0,0,調教師,0.0,0.0,159,D
札幌,ダ,1700,杉山晴紀,1,0,0,調教師,0.0,0.0,160,D
札幌,ダ,1700,松永康利,1,0,0,調教師,0.0,0.0,161,D
札幌,ダ,1700,森秀行,1,0,0,調教師,0.0,0.0,162,D
札幌,ダ,1700,武井亮,1,0,0,調教師,0.0,0.0,163,D
札幌,ダ,1700,池江泰寿,1,0,0,調教師,0.0,0.0,164,D
札幌,ダ,1700,清水久詞,1,0,0,調教師,0.0,0.0,165,D
札幌,ダ,1700,田島俊明,1,0,0,調教師,0.0,0.0,166,D
札幌,ダ,1700,的場均,1,0,0,調教師,0.0,0.0,167,D
札幌,ダ,1700,藤沢則雄,1,0,0,調教師,0.0,0.0,168,D
札幌,ダ,1700,西村真幸,1,0,0,調教師,0.0,0.0,169,D
札幌,ダ,1700,辻哲英,1,0,0,調教師,0.0,0.0,170,D
札幌,ダ,1700,高橋文雅,1,0,0,調教師,0.0,0.0,171,D
札幌,ダ,1700,鮫島一歩,1,0,0,調教師,0.0,0.0,172,D
札幌,ダ,1700,重,48,4,12,馬場,0.0833,0.25,1,S
札幌,ダ,1700,稍,138,11,33,馬場,0.0797,0.2391,2,B
札幌,ダ,1700,良,491,37,111,馬場,0.0754,0.2261,3,C
札幌,ダ,1700,不,27,2,6,馬場,0.0741,0.2222,4,D
札幌,芝,1200,福島,24,4,9,前走場所,0.1667,0.375,1,S
札幌,芝,1200,中山,6,1,1,前走場所,0.1667,0.1667,2,A
札幌,芝,1200,阪神,10,1,3,前走場所,0.1,0.3,3,B
札幌,芝,1200,東京,11,1,3,前走場所,0.0909,0.2727,4,B
札幌,芝,1200,函館,211,15,37,前走場所,0.0711,0.1754,5,B
札幌,芝,1200,札幌,112,6,24,前走場所,0.0536,0.2143,6,B
札幌,芝,1200,新潟,20,1,2,前走場所,0.05,0.1,7,C
札幌,芝,1200,京都,10,0,5,前走場所,0.0,0.5,8,C
札幌,芝,1200,中京,7,0,3,前走場所,0.0,0.4286,9,C
札幌,芝,1200,門別,3,0,1,前走場所,0.0,0.3333,10,C
札幌,芝,1200,小倉,4,0,0,前走場所,0.0,0.0,11,D
札幌,芝,1200,笠松,1,0,0,前走場所,0.0,0.0,12,D
札幌,芝,1200,金沢,1,0,0,前走場所,0.0,0.0,13,D
札幌,芝,1200,先行押し切り,104,13,29,勝ち方,0.125,0.2788,1,S
札幌,芝,1200,逃げ切り,29,3,11,勝ち方,0.1034,0.3793,2,B
札幌,芝,1200,差し,155,12,39,勝ち方,0.0774,0.2516,3,C
札幌,芝,1200,追い込み,129,1,8,勝ち方,0.0078,0.062,4,C
札幌,芝,1200,まくり,1,0,1,勝ち方,0.0,1.0,5,D
札幌,芝,1200,先行,104,13,29,脚質,0.125,0.2788,1,S
札幌,芝,1200,逃げ,29,3,11,脚質,0.1034,0.3793,2,B
札幌,芝,1200,差し,284,13,47,脚質,0.0458,0.1655,3,C
札幌,芝,1200,まくり,1,0,1,脚質,0.0,1.0,4,D
札幌,芝,1200,Exceed And Excel,1,1,1,血統,1.0,1.0,1,S
札幌,芝,1200,ダノンシャーク,1,1,1,血統,1.0,1.0,2,A
札幌,芝,1200,モンテロッソ,1,1,1,血統,1.0,1.0,3,A
札幌,芝,1200,ドレフォン,4,2,2,血統,0.5,0.5,4,A
札幌,芝,1200,ファインニードル,5,2,2,血統,0.4,0.4,5,A
札幌,芝,1200,ビーチパトロール,3,1,2,血統,0.3333,0.6667,6,A
札幌,芝,1200,ディーマジェスティ,6,2,2,血統,0.3333,0.3333,7,A
札幌,芝,1200,ジャスタウェイ,7,2,3,血統,0.2857,0.4286,8,A
札幌,芝,1200,キタサンブラック,8,2,4,血統,0.25,0.5,9,A
札幌,芝,1200,Frankel,4,1,2,血統,0.25,0.5,10,A
札幌,芝,1200,サトノアラジン,4,1,2,血統,0.25,0.5,11,A
札幌,芝,1200,エイシンフラッシュ,4,1,1,血統,0.25,0.25,12,A
札幌,芝,1200,マツリダゴッホ,4,1,1,血統,0.25,0.25,13,A
札幌,芝,1200,ミッキーアイル,16,3,10,血統,0.1875,0.625,14,A
札幌,芝,1200,オルフェーヴル,7,1,1,血統,0.1429,0.1429,15,A
札幌,芝,1200,ビッグアーサー,15,2,4,血統,0.1333,0.2667,16,A
札幌,芝,1200,トーセンラー,9,1,1,血統,0.1111,0.1111,17,A
札幌,芝,1200,キズナ,11,1,3,血統,0.0909,0.2727,18,A
札幌,芝,1200,ロードカナロア,24,2,5,血統,0.0833,0.2083,19,A
札幌,芝,1200,ダイワメジャー,25,1,3,血統,0.04,0.12,20,A
札幌,芝,1200,Invincible Spirit,1,0,1,血統,0.0,1.0,21,B
札幌,芝,1200,アジアエクスプレス,1,0,1,血統,0.0,1.0,22,B
札幌,芝,1200,タリスマニック,1,0,1,血統,0.0,1.0,23,B
札幌,芝,1200,ベストウォーリア,1,0,1,血統,0.0,1.0,24,B
札幌,芝,1200,ディープブリランテ,3,0,2,血統,0.0,0.6667,25,B
札幌,芝,1200,Dark Angel,8,0,5,血統,0.0,0.625,26,B
札幌,芝,1200,スクリーンヒーロー,4,0,2,血統,0.0,0.5,27,B
札幌,芝,1200,ドゥラメンテ,2,0,1,血統,0.0,0.5,28,B
札幌,芝,1200,マクフィ,2,0,1,血統,0.0,0.5,29,B
札幌,芝,1200,ラブリーデイ,2,0,1,血統,0.0,0.5,30,B
札幌,芝,1200,ロゴタイプ,2,0,1,血統,0.0,0.5,31,B
札幌,芝,1200,ディープインパクト,12,0,4,血統,0.0,0.3333,32,B
札幌,芝,1200,アポロキングダム,3,0,1,血統,0.0,0.3333,33,B
札幌,芝,1200,アメリカンペイトリオット,3,0,1,血統,0.0,0.3333,34,B
札幌,芝,1200,バゴ,3,0,1,血統,0.0,0.3333,35,B
札幌,芝,1200,アドマイヤムーン,8,0,2,血統,0.0,0.25,36,B
札幌,芝,1200,ヴィクトワールピサ,8,0,2,血統,0.0,0.25,37,B
札幌,芝,1200,エイシンヒカリ,4,0,1,血統,0.0,0.25,38,B
札幌,芝,1200,ディスクリートキャット,5,0,1,血統,0.0,0.2,39,B
札幌,芝,1200,リアルインパクト,12,0,2,血統,0.0,0.1667,40,B
札幌,芝,1200,キングカメハメハ,6,0,1,血統,0.0,0.1667,41,B
札幌,芝,1200,ザファクター,7,0,1,血統,0.0,0.1429,42,B
札幌,芝,1200,ルーラーシップ,8,0,1,血統,0.0,0.125,43,B
札幌,芝,1200,リオンディーズ,10,0,1,血統,0.0,0.1,44,B
札幌,芝,1200,キンシャサノキセキ,12,0,1,血統,0.0,0.0833,45,B
札幌,芝,1200,モーリス,11,0,0,血統,0.0,0.0,46,B
札幌,芝,1200,イスラボニータ,8,0,0,血統,0.0,0.0,47,B
札幌,芝,1200,シルバーステート,7,0,0,血統,0.0,0.0,48,B
札幌,芝,1200,カレンブラックヒル,6,0,0,血統,0.0,0.0,49,B
札幌,芝,1200,ブラックタイド,6,0,0,血統,0.0,0.0,50,B
札幌,芝,1200,ジョーカプチーノ,5,0,0,血統,0.0,0.0,51,B
札幌,芝,1200,ハーツクライ,5,0,0,血統,0.0,0.0,52,C
札幌,芝,1200,リーチザクラウン,5,0,0,血統,0.0,0.0,53,C
札幌,芝,1200,コパノリッキー,4,0,0,血統,0.0,0.0,54,C
札幌,芝,1200,ゴールドシップ,4,0,0,血統,0.0,0.0,55,C
札幌,芝,1200,エピファネイア,3,0,0,血統,0.0,0.0,56,C
札幌,芝,1200,トーセンファントム,3,0,0,血統,0.0,0.0,57,C
札幌,芝,1200,ハービンジャー,3,0,0,血統,0.0,0.0,58,C
札幌,芝,1200,ヘニーヒューズ,3,0,0,血統,0.0,0.0,59,C
札幌,芝,1200,ミキノバンジョー,3,0,0,血統,0.0,0.0,60,C
札幌,芝,1200,リアルスティール,3,0,0,血統,0.0,0.0,61,C
札幌,芝,1200,Kingman,2,0,0,血統,0.0,0.0,62,C
札幌,芝,1200,グラスワンダー,2,0,0,血統,0.0,0.0,63,C
札幌,芝,1200,グレーターロンドン,2,0,0,血統,0.0,0.0,64,C
札幌,芝,1200,サウスヴィグラス,2,0,0,血統,0.0,0.0,65,C
札幌,芝,1200,サトノクラウン,2,0,0,血統,0.0,0.0,66,C
札幌,芝,1200,サトノダイヤモンド,2,0,0,血統,0.0,0.0,67,C
札幌,芝,1200,ゼンノロブロイ,2,0,0,血統,0.0,0.0,68,C
札幌,芝,1200,ネオユニヴァース,2,0,0,血統,0.0,0.0,69,C
札幌,芝,1200,パドトロワ,2,0,0,血統,0.0,0.0,70,C
札幌,芝,1200,ベルシャザール,2,0,0,血統,0.0,0.0,71,C
札幌,芝,1200,レッドファルクス,2,0,0,血統,0.0,0.0,72,C
札幌,芝,1200,ワールドエース,2,0,0,血統,0.0,0.0,73,C
札幌,芝,1200,Caravaggio,1,0,0,血統,0.0,0.0,74,C
札幌,芝,1200,Gun Runner,1,0,0,血統,0.0,0.0,75,C
札幌,芝,1200,Maclean's Music,1,0,0,血統,0.0,0.0,76,C
札幌,芝,1200,Raven's Pass,1,0,0,血統,0.0,0.0,77,C
札幌,芝,1200,Saxon Warrior,1,0,0,血統,0.0,0.0,78,C
札幌,芝,1200,Shalaa,1,0,0,血統,0.0,0.0,79,C
札幌,芝,1200,アグネスデジタル,1,0,0,血統,0.0,0.0,80,C
札幌,芝,1200,アドマイヤマックス,1,0,0,血統,0.0,0.0,81,C
札幌,芝,1200,アンライバルド,1,0,0,血統,0.0,0.0,82,C
札幌,芝,1200,エーシントップ,1,0,0,血統,0.0,0.0,83,D
札幌,芝,1200,ガルボ,1,0,0,血統,0.0,0.0,84,D
札幌,芝,1200,クロフネ,1,0,0,血統,0.0,0.0,85,D
札幌,芝,1200,ショウナンカンプ,1,0,0,血統,0.0,0.0,86,D
札幌,芝,1200,ストーミングホーム,1,0,0,血統,0.0,0.0,87,D
札幌,芝,1200,スピルバーグ,1,0,0,血統,0.0,0.0,88,D
札幌,芝,1200,スワーヴリチャード,1,0,0,血統,0.0,0.0,89,D
札幌,芝,1200,ダノンシャンティ,1,0,0,血統,0.0,0.0,90,D
札幌,芝,1200,ダノンバラード,1,0,0,血統,0.0,0.0,91,D
札幌,芝,1200,ダノンレジェンド,1,0,0,血統,0.0,0.0,92,D
札幌,芝,1200,トゥザワールド,1,0,0,血統,0.0,0.0,93,D
札幌,芝,1200,トーセンジョーダン,1,0,0,血統,0.0,0.0,94,D
札幌,芝,1200,ネロ,1,0,0,血統,0.0,0.0,95,D
札幌,芝,1200,ハクサンムーン,1,0,0,血統,0.0,0.0,96,D
札幌,芝,1200,ハタノヴァンクール,1,0,0,血統,0.0,0.0,97,D
札幌,芝,1200,バトルプラン,1,0,0,血統,0.0,0.0,98,D
札幌,芝,1200,ブリックスアンドモルタル,1,0,0,血統,0.0,0.0,99,D
札幌,芝,1200,メイショウサムソン,1,0,0,血統,0.0,0.0,100,D
札幌,芝,1200,メイショウボーラー,1,0,0,血統,0.0,0.0,101,D
札幌,芝,1200,ヤマカツエース,1,0,0,血統,0.0,0.0,102,D
札幌,芝,1200,リヤンドファミユ,1,0,0,血統,0.0,0.0,103,D
札幌,芝,1200,大江原哲,2,1,2,調教師,0.5,1.0,1,S
札幌,芝,1200,吉村圭司,6,3,4,調教師,0.5,0.6667,2,A
札幌,芝,1200,加用正,2,1,1,調教師,0.5,0.5,3,A
札幌,芝,1200,南井克巳,2,1,1,調教師,0.5,0.5,4,A
札幌,芝,1200,小手川準,2,1,1,調教師,0.5,0.5,5,A
札幌,芝,1200,清水英克,5,2,2,調教師,0.4,0.4,6,A
札幌,芝,1200,奥村武,6,2,2,調教師,0.3333,0.3333,7,A
札幌,芝,1200,深山雅史,3,1,1,調教師,0.3333,0.3333,8,A
