前走競馬場,前走芝ダ,前走距離数値,前4角位置カテゴリ,件数,勝利数,複勝数,単勝払戻合計,複勝払戻合計,勝率,複勝率,単回収率,複回収率
東京,芝,2400,4-6番手,106,15,34,9540.0,7250.0,14.15,32.08,90.0,68.4
東京,芝,2400,7-10番手,222,26,81,20960.0,17340.0,11.71,36.49,94.41,78.11
東京,芝,2400,11番手以下,88,7,23,2600.0,5970.0,7.95,26.14,29.55,67.84
東京,芝,2500,1番手,5,0,2,0.0,1300.0,0.0,40.0,0.0,260.0
東京,芝,2500,2-3番手,15,0,2,0.0,320.0,0.0,13.33,0.0,21.33
東京,芝,2500,4-6番手,13,0,1,0.0,220.0,0.0,7.69,0.0,16.92
東京,芝,2500,7-10番手,34,2,7,1410.0,2240.0,5.88,20.59,41.47,65.88
東京,芝,2500,11番手以下,11,0,2,0.0,590.0,0.0,18.18,0.0,53.64
東京,芝,3110,1番手,5,1,1,170.0,110.0,20.0,20.0,34.0,22.0
東京,芝,3110,2-3番手,9,4,6,2600.0,1300.0,44.44,66.67,288.89,144.44
東京,芝,3110,4-6番手,10,0,2,0.0,480.0,0.0,20.0,0.0,48.0
東京,芝,3110,7-10番手,19,0,7,0.0,7030.0,0.0,36.84,0.0,370.0
東京,芝,3110,11番手以下,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,芝,3400,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,芝,3400,2-3番手,4,0,1,0.0,260.0,0.0,25.0,0.0,65.0
東京,芝,3400,4-6番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,芝,3400,7-10番手,9,1,3,330.0,580.0,11.11,33.33,36.67,64.44
東京,芝,3400,11番手以下,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,850,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1300,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1400,1番手,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1400,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1400,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1600,1番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1600,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1600,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
水沢,ダ,1600,7-10番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,800,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,1400,1番手,11,0,1,0.0,340.0,0.0,9.09,0.0,30.91
浦和,ダ,1400,2-3番手,13,1,2,420.0,750.0,7.69,15.38,32.31,57.69
浦和,ダ,1400,4-6番手,19,1,4,520.0,5100.0,5.26,21.05,27.37,268.42
浦和,ダ,1400,7-10番手,17,0,1,0.0,250.0,0.0,5.88,0.0,14.71
浦和,ダ,1400,11番手以下,10,0,1,0.0,680.0,0.0,10.0,0.0,68.0
浦和,ダ,1500,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,1500,2-3番手,1,1,1,1080.0,230.0,100.0,100.0,1080.0,230.0
浦和,ダ,1500,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,2000,1番手,2,0,1,0.0,330.0,0.0,50.0,0.0,165.0
浦和,ダ,2000,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,2000,4-6番手,2,1,1,1000.0,340.0,50.0,50.0,500.0,170.0
浦和,ダ,2000,7-10番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
浦和,ダ,2000,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1000,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1200,1番手,5,0,1,0.0,200.0,0.0,20.0,0.0,40.0
盛岡,ダ,1200,2-3番手,3,0,1,0.0,160.0,0.0,33.33,0.0,53.33
盛岡,ダ,1200,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1200,7-10番手,3,0,1,0.0,230.0,0.0,33.33,0.0,76.67
盛岡,ダ,1400,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1400,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1400,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1400,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1600,1番手,6,1,1,380.0,210.0,16.67,16.67,63.33,35.0
盛岡,ダ,1600,2-3番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1600,4-6番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1600,7-10番手,8,0,1,0.0,380.0,0.0,12.5,0.0,47.5
盛岡,ダ,1800,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1800,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1800,7-10番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,1800,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,2000,1番手,1,0,1,0.0,360.0,0.0,100.0,0.0,360.0
盛岡,ダ,2000,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,2000,4-6番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,ダ,2000,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1600,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1600,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1600,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1700,1番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1700,2-3番手,6,0,2,0.0,2380.0,0.0,33.33,0.0,396.67
盛岡,芝,1700,4-6番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,1700,7-10番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
盛岡,芝,2400,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,ダ,1150,1番手,50,3,10,6810.0,4010.0,6.0,20.0,136.2,80.2
福島,ダ,1150,2-3番手,143,7,34,2510.0,10010.0,4.9,23.78,17.55,70.0
福島,ダ,1150,4-6番手,119,2,17,560.0,3680.0,1.68,14.29,4.71,30.92
福島,ダ,1150,7-10番手,209,6,22,16990.0,10880.0,2.87,10.53,81.29,52.06
福島,ダ,1150,11番手以下,66,3,4,3450.0,2890.0,4.55,6.06,52.27,43.79
福島,ダ,1700,1番手,84,8,25,2800.0,5170.0,9.52,29.76,33.33,61.55
福島,ダ,1700,2-3番手,174,17,46,11200.0,13100.0,9.77,26.44,64.37,75.29
福島,ダ,1700,4-6番手,185,18,45,27750.0,16740.0,9.73,24.32,150.0,90.49
福島,ダ,1700,7-10番手,315,12,52,26230.0,25300.0,3.81,16.51,83.27,80.32
福島,ダ,1700,11番手以下,114,1,15,3480.0,11060.0,0.88,13.16,30.53,97.02
福島,ダ,2400,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,ダ,2400,2-3番手,6,0,2,0.0,380.0,0.0,33.33,0.0,63.33
福島,ダ,2400,4-6番手,5,1,2,480.0,140.0,20.0,40.0,96.0,28.0
福島,ダ,2400,7-10番手,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,ダ,2400,11番手以下,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,1200,1番手,91,5,17,7610.0,6690.0,5.49,18.68,83.63,73.52
福島,芝,1200,2-3番手,203,21,48,14110.0,13050.0,10.34,23.65,69.51,64.29
福島,芝,1200,4-6番手,194,12,35,8270.0,8900.0,6.19,18.04,42.63,45.88
福島,芝,1200,7-10番手,335,22,61,47440.0,29780.0,6.57,18.21,141.61,88.9
福島,芝,1200,11番手以下,109,4,12,30890.0,9840.0,3.67,11.01,283.39,90.28
福島,芝,1800,1番手,43,3,9,1480.0,2900.0,6.98,20.93,34.42,67.44
福島,芝,1800,2-3番手,116,9,32,25110.0,16310.0,7.76,27.59,216.47,140.6
福島,芝,1800,4-6番手,100,7,22,16860.0,9730.0,7.0,22.0,168.6,97.3
福島,芝,1800,7-10番手,183,10,22,28470.0,11070.0,5.46,12.02,155.57,60.49
福島,芝,1800,11番手以下,58,6,13,5900.0,4540.0,10.34,22.41,101.72,78.28
福島,芝,2000,1番手,33,5,17,4210.0,4270.0,15.15,51.52,127.58,129.39
福島,芝,2000,2-3番手,89,6,23,3420.0,7530.0,6.74,25.84,38.43,84.61
福島,芝,2000,4-6番手,79,2,11,1360.0,3350.0,2.53,13.92,17.22,42.41
福島,芝,2000,7-10番手,140,9,27,5290.0,6700.0,6.43,19.29,37.79,47.86
福島,芝,2000,11番手以下,52,4,8,6560.0,3210.0,7.69,15.38,126.15,61.73
福島,芝,2600,1番手,22,2,7,1360.0,1730.0,9.09,31.82,61.82,78.64
福島,芝,2600,2-3番手,52,4,21,5030.0,6020.0,7.69,40.38,96.73,115.77
福島,芝,2600,4-6番手,44,3,9,2350.0,2690.0,6.82,20.45,53.41,61.14
福島,芝,2600,7-10番手,101,8,26,27210.0,17500.0,7.92,25.74,269.41,173.27
福島,芝,2600,11番手以下,24,1,2,590.0,500.0,4.17,8.33,24.58,20.83
福島,芝,2750,1番手,7,1,2,1520.0,650.0,14.29,28.57,217.14,92.86
福島,芝,2750,2-3番手,4,0,3,0.0,800.0,0.0,75.0,0.0,200.0
福島,芝,2750,4-6番手,4,1,2,860.0,330.0,25.0,50.0,215.0,82.5
福島,芝,2750,7-10番手,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,2750,11番手以下,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,2770,1番手,1,0,1,0.0,610.0,0.0,100.0,0.0,610.0
福島,芝,2770,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,2770,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,2770,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3350,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3350,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3350,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3350,7-10番手,6,1,1,4210.0,910.0,16.67,16.67,701.67,151.67
福島,芝,3380,1番手,3,1,1,1950.0,490.0,33.33,33.33,650.0,163.33
福島,芝,3380,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3380,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
福島,芝,3380,7-10番手,8,0,1,0.0,120.0,0.0,12.5,0.0,15.0
福島,芝,3380,11番手以下,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1400,1番手,43,1,3,370.0,1470.0,2.33,6.98,8.6,34.19
笠松,ダ,1400,2-3番手,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1400,4-6番手,25,1,1,400.0,150.0,4.0,4.0,16.0,6.0
笠松,ダ,1400,7-10番手,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1400,11番手以下,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1600,1番手,14,1,3,350.0,2270.0,7.14,21.43,25.0,162.14
笠松,ダ,1600,2-3番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1600,4-6番手,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1600,7-10番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1600,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1800,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1800,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1800,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
笠松,ダ,1900,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1200,1番手,4,0,1,0.0,970.0,0.0,25.0,0.0,242.5
船橋,ダ,1200,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1200,4-6番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1200,7-10番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1200,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1500,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1500,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1500,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1500,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1500,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1600,1番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1600,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1600,4-6番手,6,1,1,800.0,270.0,16.67,16.67,133.33,45.0
船橋,ダ,1600,7-10番手,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1600,11番手以下,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1700,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1700,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1700,7-10番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1700,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1800,1番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1800,2-3番手,5,0,1,0.0,450.0,0.0,20.0,0.0,90.0
船橋,ダ,1800,4-6番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,1800,7-10番手,10,1,3,400.0,1750.0,10.0,30.0,40.0,175.0
船橋,ダ,1800,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,2200,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,2400,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,2400,2-3番手,5,1,2,280.0,260.0,20.0,40.0,56.0,52.0
船橋,ダ,2400,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
船橋,ダ,2400,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,1400,1番手,9,0,1,0.0,610.0,0.0,11.11,0.0,67.78
金沢,ダ,1400,2-3番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,1500,1番手,24,1,4,1140.0,2690.0,4.17,16.67,47.5,112.08
金沢,ダ,1500,2-3番手,11,1,1,2400.0,510.0,9.09,9.09,218.18,46.36
金沢,ダ,1500,4-6番手,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,1500,7-10番手,8,0,1,0.0,2310.0,0.0,12.5,0.0,288.75
金沢,ダ,1500,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,2000,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,2100,2-3番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
金沢,ダ,2100,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1000,1番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1000,2-3番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1000,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1000,7-10番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1000,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1100,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1200,1番手,16,2,2,4320.0,1040.0,12.5,12.5,270.0,65.0
門別,ダ,1200,2-3番手,17,0,2,0.0,1200.0,0.0,11.76,0.0,70.59
門別,ダ,1200,4-6番手,12,1,2,7840.0,2090.0,8.33,16.67,653.33,174.17
門別,ダ,1200,7-10番手,16,2,3,5170.0,3190.0,12.5,18.75,323.12,199.38
門別,ダ,1200,11番手以下,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1600,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1600,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1600,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1600,7-10番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1700,1番手,5,0,1,0.0,0.0,0.0,20.0,0.0,0.0
門別,ダ,1700,4-6番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1700,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1800,1番手,5,0,1,0.0,120.0,0.0,20.0,0.0,24.0
門別,ダ,1800,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1800,4-6番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1800,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,1800,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,2000,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
門別,ダ,2000,7-10番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,1200,1番手,86,7,31,3090.0,8320.0,8.14,36.05,35.93,96.74
阪神,ダ,1200,2-3番手,261,25,74,21710.0,22740.0,9.58,28.35,83.18,87.13
阪神,ダ,1200,4-6番手,200,17,50,25000.0,14500.0,8.5,25.0,125.0,72.5
阪神,ダ,1200,7-10番手,396,28,74,30080.0,29270.0,7.07,18.69,75.96,73.91
阪神,ダ,1200,11番手以下,142,1,11,610.0,6300.0,0.7,7.75,4.3,44.37
阪神,ダ,1400,1番手,90,12,29,7440.0,7540.0,13.33,32.22,82.67,83.78
阪神,ダ,1400,2-3番手,275,21,78,11000.0,22860.0,7.64,28.36,40.0,83.13
阪神,ダ,1400,4-6番手,243,22,53,10840.0,17370.0,9.05,21.81,44.61,71.48
阪神,ダ,1400,7-10番手,432,16,73,16860.0,30370.0,3.7,16.9,39.03,70.3
阪神,ダ,1400,11番手以下,161,5,17,3220.0,6360.0,3.11,10.56,20.0,39.5
阪神,ダ,1800,1番手,139,24,46,16020.0,11750.0,17.27,33.09,115.25,84.53
阪神,ダ,1800,2-3番手,337,44,100,24280.0,23890.0,13.06,29.67,72.05,70.89
阪神,ダ,1800,4-6番手,285,30,75,19120.0,18180.0,10.53,26.32,67.09,63.79
阪神,ダ,1800,7-10番手,613,39,134,40720.0,47290.0,6.36,21.86,66.43,77.15
阪神,ダ,1800,11番手以下,190,9,24,14130.0,10400.0,4.74,12.63,74.37,54.74
阪神,ダ,2000,1番手,30,7,9,17900.0,4240.0,23.33,30.0,596.67,141.33
阪神,ダ,2000,2-3番手,77,7,14,6730.0,4980.0,9.09,18.18,87.4,64.68
阪神,ダ,2000,4-6番手,82,6,15,2050.0,3750.0,7.32,18.29,25.0,45.73
阪神,ダ,2000,7-10番手,121,6,21,3530.0,6990.0,4.96,17.36,29.17,57.77
阪神,ダ,2000,11番手以下,55,2,7,6940.0,7890.0,3.64,12.73,126.18,143.45
阪神,ダ,2970,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,2970,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,2970,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,2970,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,2970,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,ダ,3110,1番手,7,0,1,0.0,330.0,0.0,14.29,0.0,47.14
阪神,ダ,3110,2-3番手,8,2,3,1520.0,660.0,25.0,37.5,190.0,82.5
阪神,ダ,3110,4-6番手,5,2,3,710.0,490.0,40.0,60.0,142.0,98.0
阪神,ダ,3110,7-10番手,13,0,2,0.0,800.0,0.0,15.38,0.0,61.54
阪神,ダ,3110,11番手以下,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,芝,1200,1番手,40,9,11,6040.0,2940.0,22.5,27.5,151.0,73.5
阪神,芝,1200,2-3番手,94,8,27,9970.0,10420.0,8.51,28.72,106.06,110.85
阪神,芝,1200,4-6番手,93,7,22,9130.0,6590.0,7.53,23.66,98.17,70.86
阪神,芝,1200,7-10番手,165,12,35,20630.0,14220.0,7.27,21.21,125.03,86.18
阪神,芝,1200,11番手以下,69,2,9,1750.0,4610.0,2.9,13.04,25.36,66.81
阪神,芝,1400,1番手,65,6,14,2120.0,4800.0,9.23,21.54,32.62,73.85
阪神,芝,1400,2-3番手,134,18,46,14630.0,10770.0,13.43,34.33,109.18,80.37
阪神,芝,1400,4-6番手,154,13,30,6320.0,7630.0,8.44,19.48,41.04,49.55
阪神,芝,1400,7-10番手,277,20,62,28310.0,31090.0,7.22,22.38,102.2,112.24
阪神,芝,1400,11番手以下,97,3,13,4040.0,5790.0,3.09,13.4,41.65,59.69
阪神,芝,1600,1番手,81,10,19,6910.0,6520.0,12.35,23.46,85.31,80.49
阪神,芝,1600,2-3番手,169,26,54,16750.0,17120.0,15.38,31.95,99.11,101.3
阪神,芝,1600,4-6番手,197,31,70,15100.0,13790.0,15.74,35.53,76.65,70.0
阪神,芝,1600,7-10番手,335,25,79,56440.0,27110.0,7.46,23.58,168.48,80.93
阪神,芝,1600,11番手以下,129,9,23,4590.0,4530.0,6.98,17.83,35.58,35.12
阪神,芝,1800,1番手,57,6,16,7580.0,4840.0,10.53,28.07,132.98,84.91
阪神,芝,1800,2-3番手,98,16,35,11310.0,8810.0,16.33,35.71,115.41,89.9
阪神,芝,1800,4-6番手,125,21,41,13050.0,8590.0,16.8,32.8,104.4,68.72
阪神,芝,1800,7-10番手,189,22,48,14540.0,12740.0,11.64,25.4,76.93,67.41
阪神,芝,1800,11番手以下,76,6,19,4710.0,4770.0,7.89,25.0,61.97,62.76
阪神,芝,2000,1番手,60,10,16,12010.0,4890.0,16.67,26.67,200.17,81.5
阪神,芝,2000,2-3番手,116,10,32,5210.0,10660.0,8.62,27.59,44.91,91.9
阪神,芝,2000,4-6番手,118,10,40,5010.0,9270.0,8.47,33.9,42.46,78.56
阪神,芝,2000,7-10番手,231,15,60,7690.0,14520.0,6.49,25.97,33.29,62.86
阪神,芝,2000,11番手以下,89,8,18,12080.0,6210.0,8.99,20.22,135.73,69.78
阪神,芝,2200,1番手,15,2,5,1600.0,1020.0,13.33,33.33,106.67,68.0
阪神,芝,2200,2-3番手,31,0,4,0.0,1110.0,0.0,12.9,0.0,35.81
阪神,芝,2200,4-6番手,35,8,16,5890.0,3420.0,22.86,45.71,168.29,97.71
阪神,芝,2200,7-10番手,62,4,16,2290.0,5740.0,6.45,25.81,36.94,92.58
阪神,芝,2200,11番手以下,23,1,5,1840.0,3110.0,4.35,21.74,80.0,135.22
阪神,芝,2400,1番手,30,3,7,2920.0,1370.0,10.0,23.33,97.33,45.67
阪神,芝,2400,2-3番手,45,4,10,1490.0,1670.0,8.89,22.22,33.11,37.11
阪神,芝,2400,4-6番手,67,11,25,9700.0,5860.0,16.42,37.31,144.78,87.46
阪神,芝,2400,7-10番手,109,8,33,5490.0,7600.0,7.34,30.28,50.37,69.72
阪神,芝,2400,11番手以下,44,1,6,230.0,1110.0,2.27,13.64,5.23,25.23
阪神,芝,2600,1番手,7,1,3,820.0,910.0,14.29,42.86,117.14,130.0
阪神,芝,2600,2-3番手,10,1,3,420.0,420.0,10.0,30.0,42.0,42.0
阪神,芝,2600,4-6番手,14,0,2,0.0,850.0,0.0,14.29,0.0,60.71
阪神,芝,2600,7-10番手,27,2,7,740.0,1390.0,7.41,25.93,27.41,51.48
阪神,芝,2600,11番手以下,10,1,3,790.0,790.0,10.0,30.0,79.0,79.0
阪神,芝,3000,1番手,7,1,1,1600.0,390.0,14.29,14.29,228.57,55.71
阪神,芝,3000,2-3番手,25,3,9,1150.0,3120.0,12.0,36.0,46.0,124.8
阪神,芝,3000,4-6番手,13,0,3,0.0,670.0,0.0,23.08,0.0,51.54
阪神,芝,3000,7-10番手,32,1,5,190.0,890.0,3.12,15.62,5.94,27.81
阪神,芝,3000,11番手以下,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,芝,3140,1番手,3,0,1,0.0,270.0,0.0,33.33,0.0,90.0
阪神,芝,3140,2-3番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,芝,3140,4-6番手,7,0,1,0.0,270.0,0.0,14.29,0.0,38.57
阪神,芝,3140,7-10番手,8,1,3,650.0,860.0,12.5,37.5,81.25,107.5
阪神,芝,3140,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,芝,3200,1番手,1,1,1,420.0,180.0,100.0,100.0,420.0,180.0
阪神,芝,3200,2-3番手,5,1,1,330.0,150.0,20.0,20.0,66.0,30.0
阪神,芝,3200,4-6番手,3,0,1,0.0,150.0,0.0,33.33,0.0,50.0
阪神,芝,3200,7-10番手,9,2,3,2230.0,1270.0,22.22,33.33,247.78,141.11
阪神,芝,3200,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
阪神,芝,3900,1番手,3,0,1,0.0,110.0,0.0,33.33,0.0,36.67
阪神,芝,3900,2-3番手,3,0,1,0.0,180.0,0.0,33.33,0.0,60.0
阪神,芝,3900,4-6番手,3,0,1,0.0,550.0,0.0,33.33,0.0,183.33
阪神,芝,3900,7-10番手,5,1,1,230.0,140.0,20.0,20.0,46.0,28.0
阪神,芝,3900,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
高知,ダ,1300,1番手,5,1,2,500.0,2780.0,20.0,40.0,100.0,556.0
高知,ダ,1300,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
高知,ダ,1300,7-10番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
高知,ダ,1400,1番手,5,0,1,0.0,700.0,0.0,20.0,0.0,140.0
高知,ダ,1400,2-3番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
高知,ダ,1400,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
高知,ダ,1400,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
